v_x,v_y,v,aX,aY,a,pos_x,pos_y,msec,v_x/msec,v_y/msec,v/msec,aX/msec,aY/msec,a/msec,Mode
2.895751953,6.756729126,7.351106574,0.965209961,4.343612671,4.260779178,422.9167175,217.5530243,18.30000007,0.228011966,0.532025918,0.578827293,0.076000785,0.342016748,0.335494425,pen
0,0,0,0,0,0,373.6889954,272.0895691,11,0,0,0,0,0,0,pen
0,0.965240479,0.965240479,0,0.965240479,0.965240479,373.6889954,273.0548096,12,0,0.076003188,0.076003188,0,0.076003188,0.076003188,pen
-0.48260498,1.447875977,1.526188852,-0.48260498,0.482635498,0.560948373,373.2063904,274.5026855,11.69999993,-0.038000392,0.114005983,0.120172351,-0.038000392,0.038002795,0.044169163,pen
0,2.895751953,2.895751953,0.48260498,1.447875977,1.369563102,373.2063904,277.3984375,15.5,0,0.228011966,0.228011966,0.038000392,0.114005983,0.107839615,pen
0,4.34362793,4.34362793,0,1.447875977,1.447875977,373.2063904,281.7420654,20.39999998,0,0.342017949,0.342017949,0,0.114005983,0.114005983,pen
0,2.895721436,2.895721436,0,-1.447906494,-1.447906494,373.2063904,284.6377869,15.10000002,0,0.228009563,0.228009563,0,-0.114008386,-0.114008386,pen
0,0,0,0,0,0,383.8241272,271.6069336,11.69999993,0,0,0,0,0,0,pen
0,0,0,0,0,0,383.8241272,271.6069336,12.4000001,0,0,0,0,0,0,pen
0.48260498,0.965270996,1.079192134,0.48260498,0.965270996,1.079192134,384.3067322,272.5722046,15.29999995,0.038000392,0.076005591,0.084975759,0.038000392,0.076005591,0.084975759,pen
1.930541992,1.447875977,2.41315918,1.447937012,0.48260498,1.333967045,386.2372742,274.0200806,18,0.152011181,0.114005983,0.190012535,0.114010789,0.038000392,0.105036776,pen
4.343566895,3.860992432,5.811526127,2.413024902,2.413116455,3.398366947,390.5808411,277.881073,16.79999995,0.342013143,0.304015154,0.457600485,0.190001962,0.190009171,0.26758795,pen
8.687255859,4.82623291,9.937853816,4.343688965,0.965240479,4.126327689,399.2680969,282.7073059,16.60000002,0.684035898,0.380018342,0.782508179,0.342022755,0.076003188,0.324907694,pen
6.274169922,2.413116455,6.722227253,-2.413085938,-2.413116455,-3.215626564,405.5422668,285.1204224,17.30000007,0.49402913,0.190009171,0.529309235,-0.190006768,-0.190009171,-0.253198943,pen
9.652404785,0.48260498,9.664461998,3.378234863,-1.930511475,2.942234745,415.1946716,285.6030273,13.69999993,0.760031877,0.038000392,0.760981264,0.266002747,-0.152008778,0.231672028,pen
6.756774902,-1.447845459,6.910156551,-2.895629883,-1.930450439,-2.754305447,421.9514465,284.1551819,20.10000002,0.532029523,-0.11400358,0.544106818,-0.228002354,-0.152003972,-0.216874446,pen
3.378356934,-0.965270996,3.513551432,-3.378417969,0.482574463,-3.396605118,425.3298035,283.1899109,16.89999998,0.266012358,-0.076005591,0.276657595,-0.266017164,0.037997989,-0.267449223,pen
0,0,0,0,0,0,403.6117249,266.7807312,12,0,0,0,0,0,0,pen
0,0,0,0,0,0,403.6117249,266.7807312,11.39999998,0,0,0,0,0,0,pen
0,0,0,0,0,0,403.6117249,266.7807312,10.5,0,0,0,0,0,0,pen
0.48260498,0.48260498,0.682506509,0.48260498,0.48260498,0.682506509,404.0943298,267.2633362,13,0.038000392,0.038000392,0.05374067,0.038000392,0.038000392,0.05374067,pen
0.965270996,0.965240479,1.365077755,0.482666016,0.482635498,0.682571246,405.0596008,268.2285767,14.89999998,0.076005591,0.076003188,0.107486438,0.038005198,0.038002795,0.053745768,pen
0,0,0,0,0,0,415.6773376,270.6416931,12.20000005,0,0,0,0,0,0,pen
0,0,0,0,0,0,415.6773376,270.6416931,11.60000002,0,0,0,0,0,0,pen
0,0.482635498,0.482635498,0,0.482635498,0.482635498,415.6773376,271.1243286,11.5999999,0,0.038002795,0.038002795,0,0.038002795,0.038002795,pen
0.48260498,0,0.48260498,0.48260498,-0.482635498,-3.05176E-05,416.1599426,271.1243286,11.70000005,0.038000392,0,0.038000392,0.038000392,-0.038002795,-2.40296E-06,pen
1.447875977,0.48260498,1.526188852,0.965270996,0.48260498,1.043583871,417.6078186,271.6069336,20.89999998,0.114005983,0.038000392,0.120172351,0.076005591,0.038000392,0.082171959,pen
0,0,0,0,0,0,430.1560364,218.035675,12.70000005,0,0,0,0,0,0,pen
0,0,0,0,0,0,430.1560364,218.035675,11.29999995,0,0,0,0,0,0,pen
0.482666016,0.482620239,0.682560457,0.482666016,0.482620239,0.682560457,430.6387024,218.5182953,12.60000002,0.038005198,0.038001594,0.053744918,0.038005198,0.038001594,0.053744918,pen
0.482666016,5.308853149,5.330749314,0,4.82623291,4.648188856,431.1213684,223.8271484,25.89999998,0.038005198,0.418019935,0.419744043,0,0.380018342,0.365999125,pen
0.482543945,3.860992432,3.891029583,-0.00012207,-1.447860718,-1.439719731,431.6039124,227.6881409,16.70000005,0.037995586,0.304015154,0.306380284,-9.61184E-06,-0.114004782,-0.113363759,pen
0.482666016,5.791503906,5.811581883,0.00012207,1.930511475,1.9205523,432.0865784,233.4796448,20.39999998,0.038005198,0.456023932,0.457604875,9.61184E-06,0.152008778,0.151224591,pen
0,-0.482620239,0.482620239,0,-0.482620239,0.482620239,433.0517883,221.8966522,11.30000007,0,-0.038001594,0.038001594,0,-0.038001594,0.038001594,pen
0.482666016,0,0.482666016,0.482666016,0.482620239,4.57764E-05,433.5344543,221.8966522,12.10000002,0.038005198,0,0.038005198,0.038005198,0.038001594,3.60444E-06,pen
2.413146973,-0.965255737,2.599037697,1.930480957,-0.965255737,2.116371681,435.9476013,220.9313965,11.89999998,0.190011574,-0.076004389,0.204648639,0.152006375,-0.076004389,0.16664344,pen
5.791442871,-1.447875977,5.969686371,3.378295898,-0.482620239,3.370648674,441.7390442,219.4835205,16.19999993,0.456019126,-0.114005983,0.470054048,0.266007553,-0.038001594,0.265405409,pen
5.308837891,-0.482589722,5.33072721,-0.48260498,0.965286255,-0.638959161,447.0478821,219.0009308,24.30000007,0.418018734,-0.037999191,0.419742302,-0.038000392,0.076006792,-0.050311745,pen
6.756774902,0.965240479,6.825371511,1.447937012,1.4478302,1.494644301,453.804657,219.9661713,34.39999998,0.532029523,0.076003188,0.537430831,0.114010789,0.114002379,0.117688528,pen
1.930480957,2.413101196,3.090277351,-4.826293945,1.447860718,-3.735094159,455.7351379,222.3792725,20.89999998,0.152006375,0.190007969,0.243328927,-0.380023147,0.114004782,-0.294101904,pen
-5.308837891,12.06559753,13.18189681,-7.239318848,9.652496338,10.09161946,450.4263,234.44487,44.89999998,-0.418018734,0.950047055,1.037944637,-0.570025109,0.760039086,0.79461571,pen
0,-0.48260498,0.48260498,0,-0.48260498,0.48260498,430.6387024,233.962265,11.5,0,-0.038000392,0.038000392,0,-0.038000392,0.038000392,pen
0,0,0,0,0.48260498,-0.48260498,430.6387024,233.962265,12.10000002,0,0,0,0,0.038000392,-0.038000392,pen
1.447875977,-0.482620239,1.526193677,1.447875977,-0.482620239,1.526193677,432.0865784,233.4796448,11.30000007,0.114005983,-0.038001594,0.120172731,0.114005983,-0.038001594,0.120172731,pen
2.413085938,-0.482620239,2.460875055,0.965209961,0,0.934681378,434.4996643,232.9970245,12.29999995,0.190006768,-0.038001594,0.19376969,0.076000785,0,0.073596959,pen
5.791503906,-0.482620239,5.811578081,3.378417969,0,3.350703026,440.2911682,232.5144043,13.5,0.456023932,-0.038001594,0.457604576,0.266017164,0,0.263834885,pen
4.34362793,0,4.34362793,-1.447875977,0.482620239,-1.467950151,444.6347961,232.5144043,17.39999998,0.342017949,0,0.342017949,-0.114005983,0.038001594,-0.115586627,pen
0,0,0,0,0,0,434.9822693,243.6147461,10.79999995,0,0,0,0,0,0,pen
0.965332031,0,0.965332031,0.965332031,0,0.965332031,435.9476013,243.6147461,11.5,0.076010397,0,0.076010397,0.076010397,0,0.076010397,pen
0,0,0,-0.965332031,0,-0.965332031,435.9476013,243.6147461,11,0,0,0,-0.076010397,0,-0.076010397,pen
2.895690918,0.482620239,2.935634205,2.895690918,0.482620239,2.935634205,438.8432922,244.0973663,10.60000002,0.22800716,0.038001594,0.231152301,0.22800716,0.038001594,0.231152301,pen
6.756835938,0,6.756835938,3.86114502,-0.482620239,3.821201732,445.6001282,244.0973663,14.60000002,0.532034329,0,0.532034329,0.304027169,-0.038001594,0.300882028,pen
8.687133789,1.447906494,8.806970347,1.930297852,1.447906494,2.050134409,454.287262,245.5452728,20.89999998,0.684026286,0.114008386,0.693462236,0.151991958,0.114008386,0.161427907,pen
0,0,0,0,0,0,426.2951355,258.5760803,11.89999998,0,0,0,0,0,0,pen
0,0,0,0,0,0,426.2951355,258.5760803,12.20000005,0,0,0,0,0,0,pen
0,0,0,0,0,0,426.2951355,258.5760803,11.10000002,0,0,0,0,0,0,pen
0,0.965270996,0.965270996,0,0.965270996,0.965270996,426.2951355,259.5413513,12.0999999,0,0.076005591,0.076005591,0,0.076005591,0.076005591,pen
-0.482666016,3.378356934,3.412662019,-0.482666016,2.413085938,2.447391023,425.8124695,262.9197083,19.30000007,-0.038005198,0.266012358,0.268713546,-0.038005198,0.190006768,0.192707956,pen
0,2.895751953,2.895751953,0.482666016,-0.48260498,-0.516910066,425.8124695,265.8154602,18.60000002,0,0.228011966,0.228011966,0.038005198,-0.038000392,-0.04070158,pen
0.482543945,0,0.482543945,0.482543945,0,0.482543945,424.3645325,263.8849792,13.89999998,0.037995586,0,0.037995586,0.037995586,0,0.037995586,pen
0.965270996,-0.482635498,1.079205782,0.482727051,-0.482635498,0.596661837,425.3298035,263.4023438,13.29999995,0.076005591,-0.038002795,0.084976834,0.038010004,-0.038002795,0.046981247,pen
3.378479004,-0.965240479,3.513660422,2.413208008,-0.48260498,2.43445464,428.7082825,262.4371033,14.30000007,0.26602197,-0.076003188,0.276666177,0.19001638,-0.038000392,0.191689343,pen
12.06555176,-1.447875977,12.15211439,8.687072754,-0.482635498,8.638453965,440.7738342,260.9892273,16.39999998,0.950043451,-0.114005983,0.956859406,0.684021481,-0.038002795,0.680193229,pen
14.47875977,-0.482635498,14.48680163,2.413208008,0.965240479,2.33468724,455.252594,260.5065918,25.20000005,1.14005983,-0.038002795,1.140693048,0.19001638,0.076003188,0.183833642,pen
5.308776855,-0.965240479,5.395813274,-9.16998291,-0.48260498,-9.090988353,460.5613708,259.5413513,15.0999999,0.418013928,-0.076003188,0.424867189,-0.722045903,-0.038000392,-0.715825859,pen
6.274108887,-0.965270996,6.347928041,0.965332031,-3.05176E-05,0.952114768,466.8354797,258.5760803,20.4000001,0.494024325,-0.076005591,0.499836856,0.076010397,-2.40296E-06,0.074969667,pen
0,0,0,0,0,0,440.2911682,255.6803589,11.80000007,0,0,0,0,0,0,pen
0,0,0,0,0,0,440.2911682,255.6803589,11.0999999,0,0,0,0,0,0,pen
0,0.48260498,0.48260498,0,0.48260498,0.48260498,440.2911682,256.1629639,10.70000005,0,0.038000392,0.038000392,0,0.038000392,0.038000392,pen
0.482666016,0.482635498,0.682571247,0.482666016,3.05176E-05,0.199966266,440.7738342,256.6455994,15.89999998,0.038005198,0.038002795,0.053745768,0.038005198,2.40296E-06,0.015745375,pen
0.965209961,3.378387451,3.513564008,0.482543945,2.895751953,2.830992762,441.7390442,260.0239868,16.5,0.076000785,0.266014761,0.276658585,0.037995586,0.228011966,0.222912817,pen
0.965270996,4.82623291,4.921815945,6.10352E-05,1.447845459,1.408251937,442.7043152,264.8502197,21.30000007,0.076005591,0.380018342,0.387544565,4.80592E-06,0.11400358,0.11088598,pen
0.482666016,6.274108887,6.292647202,-0.48260498,1.447875977,1.370831256,443.1869812,271.1243286,16.19999993,0.038005198,0.494024325,0.495484034,-0.038000392,0.114005983,0.10793947,pen
0,3.860992432,3.860992432,-0.482666016,-2.413116455,-2.43165477,443.1869812,274.985321,18.20000005,0,0.304015154,0.304015154,-0.038005198,-0.190009171,-0.191468881,pen
0,-0.482635498,0.482635498,0,-0.482635498,0.482635498,426.7776794,275.467926,12.70000005,0,-0.038002795,0.038002795,0,-0.038002795,0.038002795,pen
0.48260498,-0.48260498,0.682506509,0.48260498,3.05176E-05,0.199871011,427.2602844,274.985321,11.5,0.038000392,-0.038000392,0.05374067,0.038000392,2.40296E-06,0.015737875,pen
1.447998047,-0.965240479,1.740226286,0.965393066,-0.482635498,1.057719777,428.7082825,274.0200806,11.79999995,0.114015595,-0.076003188,0.137025693,0.076015203,-0.038002795,0.083285022,pen
6.756652832,-1.930511475,7.027035794,5.308654785,-0.965270996,5.286809508,435.4649353,272.0895691,15,0.532019911,-0.152008778,0.553309908,0.418004316,-0.076005591,0.416284216,pen
9.16986084,-1.447875977,9.283463398,2.413208008,0.482635498,2.256427604,444.6347961,270.6416931,14.30000007,0.722036291,-0.114005983,0.730981374,0.19001638,0.038002795,0.177671466,pen
13.03088379,0.482635498,13.03981861,3.861022949,1.930511475,3.756355211,457.6656799,271.1243286,16.5999999,1.026053847,0.038002795,1.026757377,0.304017557,0.152008778,0.295776002,pen
0,0,0,0,0,0,431.6039124,283.6725769,12.80000007,0,0,0,0,0,0,pen
0.482666016,-0.482666016,0.682592825,0.482666016,-0.482666016,0.682592825,432.0865784,283.1899109,11.60000002,0.038005198,-0.038005198,0.053747467,0.038005198,-0.038005198,0.053747467,pen
3.378356934,-0.965240479,3.513543048,2.895690918,-0.482574463,2.830950223,435.4649353,282.2246704,12.69999993,0.266012358,-0.076003188,0.276656934,0.22800716,-0.037997989,0.222909468,pen
2.413085938,-0.48260498,2.460872063,-0.965270996,0.482635498,-1.052670986,437.8780212,281.7420654,19,0.190006768,-0.038000392,0.193769455,-0.076005591,0.038002795,-0.08288748,pen
18.33978271,-3.378387451,18.64835467,15.92669678,-2.895782471,16.1874826,456.217804,278.363678,20.20000005,1.444077387,-0.266014761,1.468374392,1.254070619,-0.228014369,1.274604937,pen
10.1350708,-1.447845459,10.23796448,-8.204711914,1.930541992,-8.410390191,466.3528748,276.9158325,23.69999993,0.798037075,-0.11400358,0.80613894,-0.646040312,0.152011181,-0.662235452,pen
3.378417969,-0.965270996,3.513610119,-6.756652832,0.482574463,-6.724354357,469.7312927,275.9505615,17.10000002,0.266017164,-0.076005591,0.276662216,-0.532019911,0.037997989,-0.529476724,pen
0,0.482620239,0.482620239,0,0.482620239,0.482620239,479.8663635,218.5182953,11.60000002,0,0.038001594,0.038001594,0,0.038001594,0.038001594,pen
0.48260498,0.482635498,0.682528088,0.48260498,1.52588E-05,0.199907849,480.3489685,219.0009308,10.89999998,0.038000392,0.038002795,0.053742369,0.038000392,1.20148E-06,0.015740776,pen
0,0,0,-0.48260498,-0.482635498,-0.682528088,480.3489685,219.0009308,15.60000002,0,0,0,-0.038000392,-0.038002795,-0.053742369,pen
1.930480957,2.413116455,3.090289267,1.930480957,2.413116455,3.090289267,482.2794495,221.4140472,14.10000002,0.152006375,0.190009171,0.243329865,0.152006375,0.190009171,0.243329865,pen
4.343688965,5.308853149,6.859413647,2.413208008,2.895736694,3.769124381,486.6231384,226.7229004,17.29999995,0.342022755,0.418019935,0.540111314,0.19001638,0.228010765,0.296781449,pen
4.82623291,11.58299255,12.54823655,0.482543945,6.274139404,5.688822906,491.4493713,238.3058929,17.20000005,0.380018342,0.912046663,0.988050128,0.037995586,0.494026728,0.447938814,pen
1.930480957,8.687225342,8.899137085,-2.895751953,-2.895767212,-3.649099468,493.3798523,246.9931183,14.5,0.152006375,0.684033495,0.700719459,-0.228011966,-0.228013168,-0.287330668,pen
-0.48260498,18.33970642,18.34605514,-2.413085938,9.652481079,9.446918054,492.8972473,265.3328247,33.89999998,-0.038000392,1.44407138,1.444571279,-0.190006768,0.760037885,0.743851819,pen
-3.378417969,11.58300781,12.06564453,-2.895812988,-6.756698608,-6.280410608,489.5188293,276.9158325,28,-0.266017164,0.912047864,0.950050756,-0.228016772,-0.532023515,-0.494520523,pen
-4.34362793,6.274078369,7.630934607,-0.965209961,-5.308929443,-4.434709924,485.1752014,283.1899109,17.30000007,-0.342017949,0.494021922,0.600860996,-0.076000785,-0.418025943,-0.34918976,pen
-4.34362793,5.308868408,6.859386807,0,-0.965209961,-0.7715478,480.8315735,288.4987793,16.5999999,-0.342017949,0.418021137,0.5401092,0,-0.076000785,-0.060751796,pen
-4.343566895,2.895751953,5.22034029,6.10352E-05,-2.413116455,-1.639046517,476.4880066,291.3945313,12.5,-0.342013143,0.228011966,0.411050419,4.80592E-06,-0.190009171,-0.129058782,pen
-1.930480957,0.482635498,1.989897924,2.413085938,-2.413116455,-3.230442365,474.5575256,291.8771667,15.80000007,-0.152006375,0.038002795,0.156684877,0.190006768,-0.190009171,-0.254365542,pen
-0.482666016,0.48260498,0.682549668,1.447814941,-3.05176E-05,-1.307348256,474.0748596,292.3597717,14.89999998,-0.038005198,0.038000392,0.053744069,0.114001177,-2.40296E-06,-0.102940808,pen
0,0,0,0.482666016,-0.48260498,-0.682549668,474.0748596,292.3597717,14,0,0,0,0.038005198,-0.038000392,-0.053744069,pen
0.482666016,0,0.482666016,0.482666016,0,0.482666016,474.5575256,292.3597717,11.20000005,0.038005198,0,0.038005198,0.038005198,0,0.038005198,pen
0.482543945,0,0.482543945,-0.00012207,0,-0.00012207,475.0400696,292.3597717,12.79999995,0.037995586,0,0.037995586,-9.61184E-06,0,-9.61184E-06,pen
0.965332031,-0.48260498,1.079246727,0.482788086,-0.48260498,0.596702782,476.0054016,291.8771667,23.20000005,0.076010397,-0.038000392,0.084980058,0.03801481,-0.038000392,0.046984471,pen
0.965209961,-1.447906494,1.74013318,0.965209961,-1.447906494,1.74013318,235.6584778,316.0083618,14.39999998,0.076000785,-0.114008386,0.137018361,0.076000785,-0.114008386,0.137018361,pen
1.930541992,-1.447845459,2.41314087,0.965332031,6.10352E-05,0.67300769,237.5890198,314.5605164,11.5,0.152011181,-0.11400358,0.190011093,0.076010397,4.80592E-06,0.052992732,pen
2.895751953,-0.965240479,3.052387353,0.965209961,0.48260498,0.639246484,240.4847717,313.5952759,11.89999998,0.228011966,-0.076003188,0.240345462,0.076000785,0.038000392,0.050334369,pen
4.82623291,-1.930511475,5.198018724,1.930480957,-0.965270996,2.145631371,245.3110046,311.6647644,14.80000007,0.380018342,-0.152008778,0.409292815,0.152006375,-0.076005591,0.168947353,pen
0,0,0,-4.82623291,1.930511475,-5.198018724,245.3110046,311.6647644,15.69999993,0,0,0,-0.380018342,0.152008778,-0.409292815,pen
6.274108887,-0.965240479,6.347923401,6.274108887,-0.965240479,6.347923401,251.5851135,310.6995239,11.9000001,0.494024325,-0.076003188,0.499836491,0.494024325,-0.076003188,0.499836491,pen
3.860961914,0,3.860961914,-2.413146973,0.965240479,-2.486961487,255.4460754,310.6995239,11.5999999,0.304012751,0,0.304012751,-0.190011574,0.076003188,-0.19582374,pen
3.378417969,0,3.378417969,-0.482543945,0,-0.482543945,258.8244934,310.6995239,14.60000002,0.266017164,0,0.266017164,-0.037995586,0,-0.037995586,pen
2.413085938,0,2.413085938,-0.965332031,0,-0.965332031,261.2375793,310.6995239,13.60000002,0.190006768,0,0.190006768,-0.076010397,0,-0.076010397,pen
0,0.48260498,0.48260498,0,0.48260498,0.48260498,244.8283997,303.9427795,12,0,0.038000392,0.038000392,0,0.038000392,0.038000392,pen
0,0,0,0,-0.48260498,-0.48260498,244.8283997,303.9427795,11.29999995,0,0,0,0,-0.038000392,-0.038000392,pen
0,0,0,0,0,0,244.8283997,303.9427795,13.39999998,0,0,0,0,0,0,pen
-0.965270996,2.413116455,2.599015029,-0.965270996,2.413116455,2.599015029,243.8631287,306.355896,11.5,-0.076005591,0.190009171,0.204646854,-0.076005591,0.190009171,0.204646854,pen
0,0,0,0.965270996,-2.413116455,-2.599015029,243.8631287,306.355896,12.30000007,0,0,0,0.076005591,-0.190009171,-0.204646854,pen
-1.447875977,4.34362793,4.578585855,-1.447875977,4.34362793,4.578585855,242.4152527,310.6995239,11.69999993,-0.114005983,0.342017949,0.360518573,-0.114005983,0.342017949,0.360518573,pen
-1.930480957,3.860992432,4.316713945,-0.48260498,-0.482635498,-0.26187191,240.4847717,314.5605164,12.5,-0.152006375,0.304015154,0.339898738,-0.038000392,-0.038002795,-0.020619836,pen
-2.895751953,7.721954346,8.247057554,-0.965270996,3.860961914,3.930343609,237.5890198,322.2824707,14.20000005,-0.228011966,0.608027905,0.649374614,-0.076005591,0.304012751,0.309475876,pen
0,3.860992432,3.860992432,2.895751953,-3.860961914,-4.386065122,237.5890198,326.1434631,13.5,0,0.304015154,0.304015154,0.228011966,-0.304012751,-0.34535946,pen
1.447875977,3.861022949,4.123571639,1.447875977,3.05176E-05,0.262579207,239.0368958,330.0044861,24.39999998,0.114005983,0.304017557,0.324690682,0.114005983,2.40296E-06,0.020675528,pen
1.930480957,2.895751953,3.480249431,0.48260498,-0.965270996,-0.643322208,240.9673767,332.900238,13.70000005,0.152006375,0.228011966,0.27403539,0.038000392,-0.076005591,-0.050655292,pen
2.895751953,2.413085938,3.769398243,0.965270996,-0.482666016,0.289148813,243.8631287,335.313324,17.39999998,0.228011966,0.190006768,0.296803013,0.076005591,-0.038005198,0.022767623,pen
4.34362793,1.930541992,4.753324729,1.447875977,-0.482543945,0.983926485,248.2067566,337.243866,17.79999995,0.342017949,0.152011181,0.37427754,0.114005983,-0.037995586,0.077474527,pen
2.413146973,0.965209961,2.599020696,-1.930480957,-0.965332031,-2.154304032,250.6199036,338.2090759,17.80000007,0.190011574,0.076000785,0.2046473,-0.152006375,-0.076010397,-0.16963024,pen
3.378356934,0.482635498,3.412657703,0.965209961,-0.482574463,0.813637006,253.9982605,338.6917114,12.5999999,0.266012358,0.038002795,0.268713206,0.076000785,-0.037997989,0.064065906,pen
4.343566895,-1.930511475,4.75325656,0.965209961,-2.413146973,1.340598857,258.3418274,336.7612,21.60000002,0.342013143,-0.152008778,0.374272172,0.076000785,-0.190011574,0.105558966,pen
-0.482666016,0,0.482666016,-0.482666016,0,0.482666016,244.3457336,330.9697266,10.89999998,-0.038005198,0,0.038005198,-0.038005198,0,0.038005198,pen
-0.965270996,0.482635498,1.079205782,-0.48260498,0.482635498,0.596539766,243.3804626,331.4523621,15.60000002,-0.076005591,0.038002795,0.084976834,-0.038000392,0.038002795,0.046971635,pen
-1.447814941,0.48260498,1.526130948,-0.482543945,-3.05176E-05,0.446925166,241.9326477,331.934967,19.39999998,-0.114001177,0.038000392,0.120167792,-0.037995586,-2.40296E-06,0.035190958,pen
-3.861022949,3.378356934,5.130379497,-2.413208008,2.895751953,3.604248549,238.0716248,335.313324,19.10000002,-0.304017557,0.266012358,0.403966892,-0.19001638,0.228011966,0.2837991,pen
-2.413146973,4.826263428,5.395933375,1.447875977,1.447906494,0.265553878,235.6584778,340.1395874,12.60000002,-0.190011574,0.380020744,0.424876646,0.114005983,0.114008386,0.020909754,pen
-0.965209961,3.378356934,3.513534665,1.447937012,-1.447906494,-1.88239871,234.6932678,343.5179443,18.20000005,-0.076000785,0.266012358,0.276656274,0.114010789,-0.114008386,-0.148220372,pen
0.965209961,4.826263428,4.9218339,1.930419922,1.447906494,1.408299236,235.6584778,348.3442078,14.0999999,0.076000785,0.380020744,0.387545979,0.15200157,0.114008386,0.110889704,pen
2.413146973,2.413085938,3.412662019,1.447937012,-2.41317749,-1.509171882,238.0716248,350.7572937,15.60000002,0.190011574,0.190006768,0.268713546,0.114010789,-0.190013977,-0.118832432,pen
9.652526855,0.482666016,9.664586964,7.239379883,-1.930419922,6.251924945,247.7241516,351.2399597,21.89999998,0.760041489,0.038005198,0.760991104,0.570029915,-0.15200157,0.492277557,pen
5.791442871,-0.965270996,5.871333633,-3.861083984,-1.447937012,-3.793253331,253.5155945,350.2746887,13.5,0.456019126,-0.076005591,0.462309737,-0.304022363,-0.114010789,-0.298681366,pen
6.756713867,0,6.756713867,0.965270996,0.965270996,0.885380235,260.2723083,350.2746887,13.4000001,0.532024717,0,0.532024717,0.076005591,0.076005591,0.069714979,pen
0,0,0,0,0,0,116.4503479,362.822937,11.39999998,0,0,0,0,0,0,pen
0,0,0,0,0,0,116.4503479,362.822937,11.10000002,0,0,0,0,0,0,pen
0,0.48260498,0.48260498,0,0.48260498,0.48260498,116.4503479,363.305542,12.29999995,0,0.038000392,0.038000392,0,0.038000392,0.038000392,pen
-0.482635498,0.482635498,0.682549667,-0.482635498,3.05176E-05,0.199944687,115.9677124,363.7881775,12.60000002,-0.038002795,0.038002795,0.053744069,-0.038002795,2.40296E-06,0.015743676,pen
-0.482635498,4.34362793,4.370359323,0,3.860992432,3.687809656,115.4850769,368.1318054,15.39999998,-0.038002795,0.342017949,0.344122783,0,0.304015154,0.290378715,pen
-0.482635498,6.274078369,6.292614433,0,1.930450439,1.92225511,115.0024414,374.4058838,15.20000005,-0.038002795,0.494021922,0.495481454,0,0.152003972,0.151358671,pen
0,7.239379883,7.239379883,0.482635498,0.965301514,0.94676545,115.0024414,381.6452637,19.29999995,0,0.570029915,0.570029915,0.038002795,0.076007994,0.074548461,pen
0.482635498,8.204620361,8.218803581,0.482635498,0.965240479,0.979423698,115.4850769,389.849884,12.60000002,0.038002795,0.646033103,0.647149892,0.038002795,0.076003188,0.077119977,pen
1.447875977,3.860992432,4.123543064,0.965240479,-4.34362793,-4.095260517,116.9329529,393.7108765,21.10000002,0.114005983,0.304015154,0.324688432,0.076003188,-0.342017949,-0.32246146,pen
0.482666016,-0.965240479,1.079192135,0.482666016,-0.965240479,1.079192135,128.5159607,367.1665649,13.79999995,0.038005198,-0.076003188,0.084975759,0.038005198,-0.076003188,0.084975759,pen
1.930480957,-1.447906494,2.413128662,1.447814941,-0.482666016,1.333936527,130.4464417,365.7186584,15.70000005,0.152006375,-0.114008386,0.190010132,0.114001177,-0.038005198,0.105034373,pen
2.895751953,-0.965240479,3.052387353,0.965270996,0.482666016,0.639258691,133.3421936,364.753418,17.5999999,0.228011966,-0.076003188,0.240345462,0.076005591,0.038005198,0.05033533,pen
5.791503906,-0.965240479,5.87138882,2.895751953,0,2.819001467,139.1336975,363.7881775,20.20000005,0.456023932,-0.076003188,0.462314083,0.228011966,0,0.221968621,pen
3.860992432,0,3.860992432,-1.930511475,0.965240479,-2.010396389,142.9946899,363.7881775,13.10000002,0.304015154,0,0.304015154,-0.152008778,0.076003188,-0.158298929,pen
6.274047852,0,6.274047852,2.41305542,0,2.41305542,149.2687378,363.7881775,20,0.494019519,0,0.494019519,0.190004365,0,0.190004365,pen
0,0,0,0,0,0,141.0641479,358.4793091,10.79999995,0,0,0,0,0,0,pen
0,0,0,0,0,0,141.0641479,358.4793091,11.70000005,0,0,0,0,0,0,pen
0,0.965270996,0.965270996,0,0.965270996,0.965270996,141.0641479,359.4445801,12.5999999,0,0.076005591,0.076005591,0,0.076005591,0.076005591,pen
0.482635498,0.48260498,0.682528088,0.482635498,-0.482666016,-0.282742908,141.5467834,359.9271851,12.80000007,0.038002795,0.038000392,0.053742369,0.038002795,-0.038005198,-0.022263221,pen
0,0,0,-0.482635498,-0.48260498,-0.682528088,141.5467834,359.9271851,11.69999993,0,0,0,-0.038002795,-0.038000392,-0.053742369,pen
0.965240479,3.860992432,3.979818053,0.965240479,3.860992432,3.979818053,142.5120239,363.7881775,13,0.076003188,0.304015154,0.313371502,0.076003188,0.304015154,0.313371502,pen
0.482666016,4.34362793,4.370362694,-0.482574463,0.482635498,0.39054464,142.9946899,368.1318054,10.80000007,0.038005198,0.342017949,0.344123049,-0.037997989,0.038002795,0.030751547,pen
0.482543945,8.687225342,8.700616806,-0.00012207,4.343597412,4.330254112,143.4772339,376.8190308,21.39999998,0.037995586,0.684033495,0.685087941,-9.61184E-06,0.342015546,0.340964893,pen
