velX_min,velX_max,velX_mean,velX_median,velY_min,velY_max,velY_mean,velY_median,vel_min,vel_max,vel_mean,vel_median,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,pressure_min,pressure_max,pressure_mean,pressure_median,dragTime,widthX,widthY,Mode
-5.9649122775830135,0,-2.395283561099878,-2.5802998116590583,-0.07017436781344895,2.142857143712439,0.6329443321877849,0.15238226027715773,0,6.302519651909273,2.5079485890614293,2.5902791158266227,-0.3055555555555555,0.5867253393039817,-0.023284247135610697,-0.10397508019745995,-0.17696400974312027,0.1111111111111111,0.012201217193487327,0.01759641030972297,-0.6066030746218598,0.32327417270116704,0.026165244737838236,0.11485107530154841,0.1728515625,0.8251953125,0.6628766741071429,0.6953125,167.5,393.60003662109375,110.39999389648438,page
-0.07476806638542512,0.3738317758571176,0.06094140382202697,0,-0.0784301757583343,0.07692190312598651,-0.007649947089495839,0,0,0.3812348802430143,0.06952978594274506,0,-0.03560302627210644,0.03493754916012155,0.00026445022705723174,0,-0.007689232915237118,0.007468430833578991,-0.000031256107985102055,0,-0.03630808383266802,0.035629428074980395,0.00025659668165564355,0,0.0615234375,0.521484375,0.45859375,0.46875,763.3999999985099,46.399993896484375,7.199981689453125,pen
0,4.615384616045909,2.042043219896794,2.0550481102581153,-1.4615396355008763,0,-0.4586550483605203,-0.14414194465970376,0,4.841267732750719,2.1169814690513893,2.235825575210558,-0.439640959948166,0.33114185359966225,-0.002418047205531892,0.019479136542635493,-0.08440893130675779,0.137881097669379,0.0005835103001467012,0.006490437557780881,-0.456723370950014,0.33139637473637856,-0.0025197304528490026,0.023410825347277585,0.4951171875,0.73828125,0.6476384943181818,0.658203125,128.10000000149012,272,56,page
-1.2363669655539773,1.1428615029673204,0.0010087327305239387,0,-0.8727278275923296,0.8000016645951704,0.0012439364876431606,0,0,1.3989404841944135,0.3292757033638796,0.22998382985218108,-0.10100159908152548,0.11342816199293564,0.000036789478593151156,0,-0.07933889341748451,0.0798477298829879,-0.0001383005567724348,0,-0.1283431637051064,0.11510498273787745,-0.00014980369034646467,0.0024553456467739146,0.1513671875,0.5712890625,0.44245706725230416,0.447265625,4804.80000000447,46.39996337890625,45.5999755859375,pen
-6.0917453599210925,0,-3.211642706169509,-3.8135688121374147,0,2.0363658558238638,0.7303037461569845,0.5415924037947093,0,6.370596411963437,3.309172379701952,3.8610869185110057,-0.5588757211700809,0.37707253434237664,-0.05604519752918452,0.02246825699147604,-0.11446827362727,0.18512416871126033,0.018972220770645826,-0.01275610678742956,-0.394064311785006,0.5791451283603124,0.05914434285420047,-0.02475094124734384,0.1318359375,0.70703125,0.43466796875,0.44921875,115.20000000298023,350.4000244140625,88.80001831054688,page
-0.0792067121634379,0.3603603603119839,0.10353173742911016,0.07339617528956366,-0.15238153366815477,0.07339617528956366,-0.007661877939554943,0,0,0.3674972253477311,0.10845166623813972,0.09896374805638622,-0.031065548298766604,0.02958534738158266,-0.000027946233149783862,0.00012212971408600334,-0.014512527016014739,0.013852866697104978,0.0000010791625553369986,0,-0.03168079528452785,0.03245099693311114,0.000050845785148245896,0.0002638007928183757,0.02734375,0.4658203125,0.35539194171348315,0.3896484375,1985.6000000014901,204.800048828125,15.20001220703125,pen
-5.16363525390625,0,-2.44485548278222,-3.2363641912286933,0,1.5272716175426135,0.6367002490181486,0.6942450720339828,0,5.364590526286448,2.5286458451914227,3.317220080007165,-0.310743599883781,0.4339189289540201,-0.006568292347880483,-0.09256208435563015,-0.12834215267038948,0.07272742405410641,0.0016892156973698058,0.04586856451292241,-0.45080592663514296,0.31914082013787765,0.006788829159190379,0.0991939148114027,0.30078125,0.5,0.39140625,0.396484375,122.89999999850988,313.60003662109375,80.00001525878906,page
0,0.47058703873259194,0.07709843309655207,0,0,1.1764705887509053,0.2917320375722945,0.0784301757583343,0,1.2670971577661327,0.3049211845520556,0.0784301757583343,-0.030155006290481207,0.04613598420968979,0.00020214543657789548,0,-0.0646901366219146,0.11534025384965847,0.00029031866886953595,-0.007469540548412791,-0.06626818333497389,0.12422521160014341,0.0003387268130402492,-0.0071765123527034996,0.193359375,0.4638671875,0.3085186298076923,0.2783203125,140.70000000298023,10.399993896484375,39.20001220703125,pen
-0.47058703873259194,1.4901972747637369,0.1171160596975158,0,-0.6428555078158273,1.0275212560536011,0.13412546878970938,0,0,1.5881155828159017,0.44292932382934275,0.32024279442868897,-0.07672032145198847,0.1460977719929737,-0.00016734407713843205,0,-0.09514085700261929,0.07933889341748451,-0.00011427471866663007,0.006710709982576357,-0.10351025610650436,0.15569760611293007,0.0008672107201441982,0.014239997357295985,0.126953125,0.5263671875,0.44387090773809523,0.490234375,232.20000000298023,43.20001220703125,48.800018310546875,pen
-0.123077392578125,0.4444433139798087,0.0805378571499739,0,0,1.0370353411867792,0.3008135001130133,0.17062932794744318,0,1.128260678306097,0.33259287120037295,0.2020203351594581,-0.03404127876319087,0.04115215868480039,-0.000891156166577191,-0.0019365857531140735,-0.061050061051588354,0.09602179081088226,0.000845663822072631,-0.0036578411822552445,-0.061050061051588354,0.10446858128139687,0.0011478423108567972,-0.002150970565688926,0.11328125,0.53515625,0.3494466145833333,0.314453125,142.19999999552965,12.79998779296875,41.600006103515625,pen
0,1.027524055831411,0.27833146532559255,0.07618931361607142,-0.2935763018248246,0.14545510031960227,-0.05256965924281698,0,0,1.0686405992219148,0.3027389905111933,0.10775001580395789,-0.10073765250305777,0.045743022069062264,0.001309218530757836,0.006377696987572686,-0.02020026847185061,0.02891763535783315,0.0016036125261631514,-0.006582094725169911,-0.10476868616761566,0.04802173547828462,0.0016857841929683705,0.007842248739466401,0.37890625,0.673828125,0.5272549715909091,0.537109375,130.09999999403954,36,8,pen
0,1.066668192545573,0.3404831388983779,0.07625297263692818,-0.5137592281378955,0,-0.15630531706607811,-0.03921508787916715,0,1.1642848815836946,0.376426467206056,0.09249639388613198,-0.05649703145238028,0.08888901604546441,0.008767231873808621,0.00021345128634999965,-0.04713387414753491,0.02510995140077604,-0.004695668200855175,0,-0.06182575694870691,0.0994181329234603,0.009945671353396437,0.0018059435652184128,0.1416015625,0.6201171875,0.50283203125,0.5224609375,110.89999999850988,40.800018310546875,18.399993896484375,pen
0,0.29629460075264674,0.11431407722755839,0.0713496452382277,0,1.1743108068549184,0.21875754485956234,0.03361421473306946,0,1.2104522130154745,0.26888975843092094,0.08527348444050939,-0.020822435332432013,0.027434685243518903,0.0019552860435740325,-0.0003465361575604149,-0.07518418077640522,0.10773493642343633,-0.0005721163176826653,0,-0.07585136476389674,0.11105066175972045,0.0014928341342095924,0,0.1279296875,0.671875,0.468994140625,0.45361328125,136.69999999552965,16.800018310546875,28.800018310546875,pen
-0.5925920272069706,0,-0.16889977623579672,-0.07339337551175364,-0.22222165698990434,0.5981331226429836,0.1345442580429832,0.06896446490224008,0,0.7053463183773713,0.25562783724143545,0.16411257674244956,-0.03493754911146641,0.034614053305775994,-0.005076548140097319,-0.005945212490808709,-0.04845946336067119,0.05590029182022315,-0.0018440621395768742,-0.00014588533078307043,-0.05955209715416692,0.06592021665242184,0.0053979258806327235,0.008407800135691607,0.0751953125,0.517578125,0.3194247159090909,0.3876953125,129.5,21.600006103515625,17.600006103515625,pen
-0.45282903700886623,0.14545510031960227,-0.07063568425821781,0,-0.13913096552309784,2.055045311885012,0.30812118448320847,0,0,2.056355470600736,0.3855101660011484,0.1067355420338108,-0.028997541193023984,0.041928614549428075,-0.000785243691285139,0,-0.1868223010804556,0.11514187355841288,-0.0008633036913847101,0,-0.18694140641824875,0.11405879221664245,0.0009229742590289611,0.002914086015382443,0.0498046875,0.5927734375,0.3733340992647059,0.39453125,184.5,17.600006103515625,59.20001220703125,pen
0,0.42478038157635567,0.14352390808379706,0.0399993896484375,-0.38461538467049244,0.5045023053103215,0.05319084175573259,0,0,0.6199856171895775,0.23307090825692997,0.16036464507601655,-0.03698224853130772,0.03759118422021116,-0.00016202216176688225,0,-0.03698224853130772,0.04545065816047104,-0.0023375258798932624,-0.003277563886432691,-0.05230079744002786,0.055854560137161856,0.0021128166284943117,0.008789414765375122,0.0966796875,0.5390625,0.3685825892857143,0.4033203125,155,21.600006103515625,15.20001220703125,pen
