v_x,v_y,v,aX,aY,a,pos_x,pos_y,msec,Mode
-0.793426514,5.553710938,5.610100784,-6.10352E-05,-1.52588E-05,-6.47367E-06,205.7008667,36.82645798,16.69999993,pen
0.793426514,1.586784363,1.774094205,1.586853027,-3.966926575,-3.83600658,206.4942932,38.41324234,23.10000002,pen
3.966949463,0,3.966949463,3.173522949,-1.586784363,2.192855258,210.4612427,38.41324234,14.60000002,pen
4.760284424,-3.173549652,5.721164671,0.793334961,-3.173549652,1.754215208,215.2215271,35.23969269,17,pen
7.933898926,-7.933887482,11.22021937,3.173614502,-4.76033783,5.4990547,223.155426,27.30580521,19.39999998,pen
3.966949463,-5.553730011,6.82499854,-3.966949463,2.380157471,-4.395220831,227.1223755,21.7520752,12.79999995,pen
0.793395996,-1.586767197,1.774065203,-3.173553467,3.966962814,-5.050933338,227.9157715,20.165308,15.5,pen
0.793426514,0,0.793426514,3.05176E-05,1.586767197,-0.980638689,228.709198,20.165308,13.60000002,pen
0,0,0,-0.793426514,0,-0.793426514,228.709198,20.165308,14.60000002,pen
0.793334961,1.586767197,1.774037907,0.793334961,1.586767197,1.774037907,229.502533,21.7520752,21.5,pen
0,2.380176544,2.380176544,-0.793334961,0.793409348,0.606138637,229.502533,24.13225174,14.20000005,pen
0.793395996,6.347103119,6.396498668,0.793395996,3.966926575,4.016322124,230.295929,30.47935486,18.69999993,pen
0.793395996,3.966945648,4.045508001,0,-2.380157471,-2.350990667,231.089325,34.44630051,17.70000005,pen
0.793395996,3.173553467,3.271225888,0,-0.793392181,-0.774282112,231.8827209,37.61985397,18.5,pen
0,0.793395996,0.793395996,0,0.793395996,0.793395996,217.6017151,37.61985397,12.29999995,pen
0,0.793388367,0.793388367,0,-7.62939E-06,-7.62939E-06,217.6017151,38.41324234,10.80000007,pen
0,1.586784363,1.586784363,0,0.793395996,0.793395996,217.6017151,40.0000267,13.69999993,pen
0,3.173553467,3.173553467,0,1.586769104,1.586769104,217.6017151,43.17358017,11.5,pen
-3.966949463,14.28098679,14.82171622,-3.966949463,11.10743332,11.64816275,213.6347656,57.45456696,23.5,pen
-3.173522949,5.553726196,6.39649299,0.793426514,-8.72726059,-8.425223227,210.4612427,63.00829315,17.30000007,pen
