v_x,v_y,v,aX,aY,a,pos_x,pos_y,msec,v_x/msec,v_y/msec,v/msec,aX/msec,aY/msec,a/msec,Mode
-0.967376709,3.385955811,3.521436418,-0.967376709,1.451141357,1.586621965,191.4622192,398.4519653,16.60000002,-0.078014251,0.273060953,0.283986808,-0.078014251,0.117027529,0.127953385,pen
-1.451171875,1.45111084,2.052223789,-0.483795166,-1.934844971,-1.469212629,190.0110474,399.9030762,22.79999995,-0.11702999,0.117025068,0.165501919,-0.039015739,-0.156035885,-0.11848489,pen
-0.967407227,0.483734131,1.081607808,0.483764648,-0.967376709,-0.970615981,189.0436401,400.3868103,17.60000002,-0.078016712,0.039010817,0.087226436,0.039013278,-0.078014251,-0.078275482,pen
-1.45111084,-0.483734131,1.529614781,-0.483703613,-0.967468262,0.448006973,187.5925293,399.9030762,15.79999995,-0.117025068,-0.039010817,0.123356031,-0.039008356,-0.078021634,0.036129595,pen
-1.45111084,-0.967437744,1.744035108,0,-0.483703613,0.214420327,186.1414185,398.9356384,17.10000002,-0.117025068,-0.078019173,0.140647993,0,-0.039008356,0.017291962,pen
-0.967437744,-2.418518066,2.604835009,0.483673096,-1.451080322,0.860799901,185.1739807,396.5171204,11.80000007,-0.078019173,-0.19504178,0.21006734,0.039005895,-0.117022607,0.069419347,pen
-0.483703613,-1.45111084,1.52960513,0.483734131,0.967407227,-1.075229879,184.6902771,395.0660095,17.29999995,-0.039008356,-0.117025068,0.123355253,0.039010817,0.078016712,-0.086712087,pen
0.483703613,-1.451141357,1.529634082,0.967407227,-3.05176E-05,2.89515E-05,185.1739807,393.6148682,16.60000002,0.039008356,-0.117027529,0.123357587,0.078016712,-2.4611E-06,2.3348E-06,pen
0.483673096,-0.483673096,0.684017052,-3.05176E-05,0.967468262,-0.84561703,185.6576538,393.1311951,15.60000002,0.039005895,-0.039005895,0.055162666,-2.4611E-06,0.078021634,-0.068194922,pen
0.967498779,0.483673096,1.081662402,0.483825684,0.967346191,0.39764535,186.6251526,393.6148682,16.5999999,0.078024095,0.039005895,0.087230839,0.0390182,0.07801179,0.032068173,pen
0.967376709,0.967407227,1.368098841,-0.00012207,0.483734131,0.286436439,187.5925293,394.5822754,15.9000001,0.078014251,0.078016712,0.110330552,-9.84438E-06,0.039010817,0.023099713,pen
0.483703613,0.967437744,1.081621456,-0.483673096,3.05176E-05,-0.286477385,188.0762329,395.5497131,17.5,0.039008356,0.078019173,0.087227537,-0.039005895,2.4611E-06,-0.023103015,pen
0,0,0,-0.483703613,-0.967437744,-1.081621456,188.0762329,395.5497131,13.5,0,0,0,-0.039008356,-0.078019173,-0.087227537,pen
0.483673096,0.483703613,0.684038631,0.483673096,0.483703613,0.684038631,188.559906,396.0334167,11.5999999,0.039005895,0.039008356,0.055164406,0.039005895,0.039008356,0.055164406,pen
0.483734131,0,0.483734131,6.10352E-05,-0.483703613,-0.2003045,189.0436401,396.0334167,12.9000001,0.039010817,0,0.039010817,4.92219E-06,-0.039008356,-0.016153589,pen
0,-0.483703613,0.483703613,0,-0.483703613,0.483703613,219.0335083,361.6901855,11.30000007,0,-0.039008356,0.039008356,0,-0.039008356,0.039008356,pen
0,0,0,0,0.483703613,-0.483703613,219.0335083,361.6901855,12.19999993,0,0,0,0,0.039008356,-0.039008356,pen
0,0,0,0,0,0,219.0335083,361.6901855,11.80000007,0,0,0,0,0,0,pen
0,0,0,0,0,0,219.0335083,361.6901855,11.60000002,0,0,0,0,0,0,pen
0.483734131,0.967376709,1.081580513,0.483734131,0.967376709,1.081580513,219.5172424,362.6575623,17,0.039010817,0.078014251,0.087224235,0.039010817,0.078014251,0.087224235,pen
0.483673096,2.418579102,2.466468028,-6.10352E-05,1.451202393,1.384887515,220.0009155,365.0761414,16.19999993,0.039005895,0.195046702,0.198908712,-4.92219E-06,0.117032451,0.111684477,pen
0,3.385925293,3.385925293,-0.483673096,0.967346191,0.919457265,220.0009155,368.4620667,12.39999998,0,0.273058492,0.273058492,-0.039005895,0.07801179,0.07414978,pen
-0.483734131,0.483703613,0.68408179,-0.483734131,0.483703613,0.68408179,210.3267517,370.8806152,11.19999993,-0.039010817,0.039008356,0.055167886,-0.039010817,0.039008356,0.055167886,pen
0,0.483734131,0.483734131,0.483734131,3.05176E-05,-0.200347659,210.3267517,371.3643494,13.5,0,0.039010817,0.039010817,0.039010817,2.4611E-06,-0.016157069,pen
0,0.483673096,0.483673096,0,-6.10352E-05,-6.10352E-05,210.3267517,371.8480225,11.60000002,0,0.039005895,0.039005895,0,-4.92219E-06,-4.92219E-06,pen
0,3.385955811,3.385955811,0,2.902282715,2.902282715,210.3267517,375.2339783,11.10000002,0,0.273060953,0.273060953,0,0.234055058,0.234055058,pen
0.483734131,2.418579102,2.466479998,0.483734131,-0.967376709,-0.919475813,210.8104858,377.6525574,13.39999998,0.039010817,0.195046702,0.198909678,0.039010817,-0.078014251,-0.074151275,pen
0.967407227,3.385925293,3.521415459,0.483673096,0.967346191,1.054935461,211.7778931,381.0384827,17.10000002,0.078016712,0.273058492,0.283985118,0.039005895,0.07801179,0.085075441,pen
0,-0.483703613,0.483703613,0,-0.483703613,0.483703613,210.8104858,373.7828674,11.5,0,-0.039008356,0.039008356,0,-0.039008356,0.039008356,pen
0,0,0,0,0.483703613,-0.483703613,210.8104858,373.7828674,11.39999998,0,0,0,0,0.039008356,-0.039008356,pen
0.483703613,0,0.483703613,0.483703613,0,0.483703613,211.2941895,373.7828674,12.10000002,0.039008356,0,0.039008356,0.039008356,0,0.039008356,pen
4.353424072,-0.483703613,4.380213504,3.869720459,-0.483703613,3.89650989,215.6476135,373.2991638,23.5,0.351082587,-0.039008356,0.353243025,0.312074231,-0.039008356,0.314234669,pen
9.190368652,-1.451141357,9.304229533,4.83694458,-0.967437744,4.924016029,224.8379822,371.8480225,22.39999998,0.741158764,-0.117027529,0.750341093,0.390076177,-0.078019173,0.397098068,pen
10.64160156,0,10.64160156,1.45123291,1.451141357,1.337372029,235.4795837,371.8480225,29.30000007,0.858193676,0,0.858193676,0.117034912,0.117027529,0.107852583,pen
1.934875488,0.967407227,2.163242912,-8.706726074,0.967407227,-8.47835865,237.4144592,372.8154297,21.79999995,0.156038346,0.078016712,0.174455074,-0.70215533,0.078016712,-0.683738602,pen
0.483703613,1.451141357,1.529634082,-1.451171875,0.483734131,-0.63360883,237.8981628,374.266571,18.80000007,0.039008356,0.117027529,0.123357587,-0.11702999,0.039010817,-0.051097486,pen
-1.451171875,2.418548584,2.820510072,-1.934875488,0.967407227,1.29087599,236.446991,376.6851196,15.0999999,-0.11702999,0.195044241,0.22746049,-0.156038346,0.078016712,0.104102903,pen
-1.45111084,2.418518066,2.8204525,6.10352E-05,-3.05176E-05,-5.75712E-05,234.9958801,379.1036377,12.80000007,-0.117025068,0.19504178,0.227455847,4.92219E-06,-2.4611E-06,-4.64284E-06,pen
-1.934814453,2.418548584,3.09723816,-0.483703613,3.05176E-05,0.27678566,233.0610657,381.5221863,16.79999995,-0.156033424,0.195044241,0.249777271,-0.039008356,2.4611E-06,0.022321424,pen
0,0,0,0,0,0,214.1964417,384.424408,10.80000007,0,0,0,0,0,0,pen
0.483673096,-0.483673096,0.684017052,0.483673096,-0.483673096,0.684017052,214.6801147,383.9407349,10.79999995,0.039005895,-0.039005895,0.055162666,0.039005895,-0.039005895,0.055162666,pen
0.483764648,0,0.483764648,9.15527E-05,0.483673096,-0.200252403,215.1638794,383.9407349,12.39999998,0.039013278,0,0.039013278,7.38329E-06,0.039005895,-0.016149387,pen
1.934814453,0,1.934814453,1.451049805,0,1.451049805,217.0986938,383.9407349,12.60000002,0.156033424,0,0.156033424,0.117020146,0,0.117020146,pen
3.869659424,-0.483703613,3.899773486,1.934844971,-0.483703613,1.964959033,220.9683533,383.4570313,11.5,0.312069309,-0.039008356,0.314497862,0.156035885,-0.039008356,0.158464438,pen
3.385955811,-0.483734131,3.420335577,-0.483703613,-3.05176E-05,-0.479437909,224.3543091,382.9732971,14.39999998,0.273060953,-0.039010817,0.275833515,-0.039008356,-2.4611E-06,-0.038664348,pen
4.353363037,-0.483703613,4.380152842,0.967407227,3.05176E-05,0.959817265,228.7076721,382.4895935,20.5,0.351077665,-0.039008356,0.353238133,0.078016712,2.4611E-06,0.077404618,pen
0,0,0,0,0,0,221.4520569,378.1362305,11.10000002,0,0,0,0,0,0,pen
0,0.967407227,0.967407227,0,0.967407227,0.967407227,221.4520569,379.1036377,12.29999995,0,0.078016712,0.078016712,0,0.078016712,0.078016712,pen
0.967437744,3.385955811,3.521453186,0.967437744,2.418548584,2.554045959,222.4194946,382.4895935,18,0.078019173,0.273060953,0.283988161,0.078019173,0.195044241,0.205971449,pen
0,3.869659424,3.869659424,-0.967437744,0.483703613,0.348206238,222.4194946,386.3592529,18,0,0.312069309,0.312069309,-0.078019173,0.039008356,0.028081148,pen
0.483734131,3.869659424,3.899777271,0.483734131,0,0.030117847,222.9032288,390.2289124,14.60000002,0.039010817,0.312069309,0.314498168,0.039010817,0,0.002428859,pen
0,1.934844971,1.934844971,-0.483734131,-1.934814453,-1.964932301,222.9032288,392.1637573,17.5,0,0.156035885,0.156035885,-0.039010817,-0.156033424,-0.158462283,pen
0.483642578,1.934844971,1.994375893,0.483642578,0,0.059530923,223.3868713,394.0986023,17.79999995,0.039003434,0.156035885,0.160836766,0.039003434,0,0.004800881,pen
0,0,0,0,0,0,215.1638794,390.2289124,11.4000001,0,0,0,0,0,0,pen
0.483734131,0,0.483734131,0.483734131,0,0.483734131,215.6476135,390.2289124,11.5,0.039010817,0,0.039010817,0.039010817,0,0.039010817,pen
0.483642578,0,0.483642578,-9.15527E-05,0,-9.15527E-05,216.1312561,390.2289124,16.19999993,0.039003434,0,0.039003434,-7.38329E-06,0,-7.38329E-06,pen
4.353424072,-0.967407227,4.459616339,3.869781494,-0.967407227,3.975973761,220.4846802,389.2615051,17.80000007,0.351082587,-0.078016712,0.35964648,0.312079153,-0.078016712,0.320643046,pen
4.837036133,-0.483703613,4.861161151,0.483612061,0.483703613,0.401544812,225.3217163,388.7778015,15.89999998,0.39008356,-0.039008356,0.392029126,0.039000973,0.039008356,0.032382646,pen
6.771881104,0,6.771881104,1.934844971,0.483703613,1.910719953,232.0935974,388.7778015,13.29999995,0.546119445,0,0.546119445,0.156035885,0.039008356,0.154090319,pen
2.418579102,0.483703613,2.466474013,-4.353302002,0.483703613,-4.305407091,234.5121765,389.2615051,21.30000007,0.195046702,0.039008356,0.198909195,-0.351072743,0.039008356,-0.34721025,pen
0,-0.483734131,0.483734131,0,-0.483734131,0.483734131,211.2941895,398.9356384,12.5999999,0,-0.039010817,0.039010817,0,-0.039010817,0.039010817,pen
0,0,0,0,0.483734131,-0.483734131,211.2941895,398.9356384,10.70000005,0,0,0,0,0.039010817,-0.039010817,pen
0,0,0,0,0,0,211.2941895,398.9356384,11.5,0,0,0,0,0,0,pen
0.967437744,0,0.967437744,0.967437744,0,0.967437744,212.2616272,398.9356384,12.29999995,0.078019173,0,0.078019173,0.078019173,0,0.078019173,pen
3.869628906,-1.45111084,4.132765483,2.902191162,-1.45111084,3.165327739,216.1312561,397.4845276,13.60000002,0.312066848,-0.117025068,0.33328754,0.234047675,-0.117025068,0.255268367,pen
10.15786743,-2.902252197,10.56434279,6.288238525,-1.451141357,6.431577306,226.2891235,394.5822754,15,0.819182859,-0.234052597,0.85196313,0.507116011,-0.117027529,0.51867559,pen
7.739349365,-0.967407227,7.799577254,-2.418518066,1.934844971,-2.764765536,234.0284729,393.6148682,21.39999998,0.624141079,-0.078016712,0.628998167,-0.19504178,0.156035885,-0.222964963,pen
3.869689941,0.483734131,3.899807553,-3.869659424,1.451141357,-3.899769701,237.8981628,394.0986023,14.30000007,0.31207177,0.039010817,0.31450061,-0.312069309,0.117027529,-0.314497557,pen
1.934814453,1.45111084,2.418518066,-1.934875488,0.967376709,-1.481289487,239.8329773,395.5497131,13.39999998,0.156033424,0.117025068,0.19504178,-0.156038346,0.078014251,-0.11945883,pen
0,0.483734131,0.483734131,0,0.483734131,0.483734131,212.2616272,405.223877,11,0,0.039010817,0.039010817,0,0.039010817,0.039010817,pen
0,0.483703613,0.483703613,0,-3.05176E-05,-3.05176E-05,212.2616272,405.7075806,15.79999995,0,0.039008356,0.039008356,0,-2.4611E-06,-2.4611E-06,pen
0,0.483673096,0.483673096,0,-3.05176E-05,-3.05176E-05,212.2616272,406.1912537,11.5,0,0.039005895,0.039005895,0,-2.4611E-06,-2.4611E-06,pen
1.934814453,7.255615234,7.509158368,1.934814453,6.771942139,7.025485272,214.1964417,413.4468689,25.80000007,0.156033424,0.585130262,0.605577289,0.156033424,0.546124367,0.566571394,pen
1.934814453,5.320800781,5.661663,0,-1.934814453,-1.847495368,216.1312561,418.7676697,15.39999998,0.156033424,0.429096838,0.456585727,0,-0.156033424,-0.148991562,pen
1.45111084,1.451141357,2.05220221,-0.483703613,-3.869659424,-3.60946079,217.5823669,420.218811,19.20000005,0.117025068,0.117027529,0.165500179,-0.039008356,-0.312069309,-0.291085548,pen
0.483734131,0,0.483734131,-0.967376709,-1.451141357,-1.568468079,218.0661011,420.218811,13.5,0.039010817,0,0.039010817,-0.078014251,-0.117027529,-0.126489361,pen
0,0,0,0,0,0,214.1964417,406.6750183,12.89999998,0,0,0,0,0,0,pen
0.483673096,-0.483764648,0.684081792,0.483673096,-0.483764648,0.684081792,214.6801147,406.1912537,10.69999993,0.039005895,-0.039013278,0.055167887,0.039005895,-0.039013278,0.055167887,pen
2.902252197,-0.483673096,2.9422793,2.418579102,9.15527E-05,2.258197508,217.5823669,405.7075806,13.60000002,0.234052597,-0.039005895,0.237280589,0.195046702,7.38329E-06,0.182112703,pen
3.869689941,-0.967437744,3.988788793,0.967437744,-0.483764648,1.046509492,221.4520569,404.7401428,15.10000002,0.31207177,-0.078019173,0.321676516,0.078019173,-0.039013278,0.084395927,pen
6.288238525,-0.483703613,6.306814801,2.418548584,0.483734131,2.318026009,227.7402954,404.2564392,15.79999995,0.507116011,-0.039008356,0.508614098,0.195044241,0.039010817,0.186937582,pen
2.418548584,0.483703613,2.466444088,-3.869689941,0.967407227,-3.840370713,230.158844,404.7401428,20.80000007,0.195044241,0.039008356,0.198906782,-0.31207177,0.078016712,-0.309707316,pen
2.418518066,0.967437744,2.604835009,-3.05176E-05,0.483734131,0.138390922,232.5773621,405.7075806,17.89999998,0.19504178,0.078019173,0.21006734,-2.4611E-06,0.039010817,0.011160558,pen
0,2.418548584,2.418548584,-2.418518066,1.45111084,-0.186286425,232.5773621,408.1261292,15,0,0.195044241,0.195044241,-0.19504178,0.117025068,-0.015023099,pen
-0.967468262,2.418518066,2.604846344,-0.967468262,-3.05176E-05,0.18629776,231.6098938,410.5446472,13.10000002,-0.078021634,0.19504178,0.210068254,-0.078021634,-2.4611E-06,0.015024013,pen
-3.869598389,5.320800781,6.579111843,-2.902130127,2.902282715,3.974265499,227.7402954,415.865448,19.89999998,-0.312064387,0.429096838,0.530573537,-0.234042753,0.234055058,0.320505283,pen
-0.967437744,1.45111084,1.744035108,2.902160645,-3.869689941,-4.835076735,226.7728577,417.3165588,21.70000005,-0.078019173,0.117025068,0.140647993,0.234045214,-0.31207177,-0.389925544,pen
-0.483764648,0,0.483764648,-0.483764648,0,0.483764648,214.6801147,418.7676697,13.29999995,-0.039013278,0,0.039013278,-0.039013278,0,0.039013278,pen
0.483764648,0,0.483764648,0.967529297,0,0,215.1638794,418.7676697,13.20000005,0.039013278,0,0.039013278,0.078026556,0,0,pen
0.483734131,0,0.483734131,-3.05176E-05,0,-3.05176E-05,215.6476135,418.7676697,11.19999993,0.039010817,0,0.039010817,-2.4611E-06,0,-2.4611E-06,pen
1.451080322,-0.483673096,1.529566529,0.967346191,-0.483673096,1.045832398,217.0986938,418.2839966,13,0.117022607,-0.039005895,0.12335214,0.07801179,-0.039005895,0.084341323,pen
5.804534912,-0.967437744,5.884603753,4.35345459,-0.483764648,4.355037225,222.9032288,417.3165588,17,0.468107655,-0.078019173,0.47456482,0.351085048,-0.039013278,0.35121268,pen
0,0,0,-5.804534912,0.967437744,-5.884603753,222.9032288,417.3165588,13.20000005,0,0,0,-0.468107655,0.078019173,-0.47456482,pen
8.223022461,-2.418518066,8.57130842,8.223022461,-2.418518066,8.57130842,231.1262512,414.8980408,15.60000002,0.663146974,-0.19504178,0.691234551,0.663146974,-0.19504178,0.691234551,pen
0,-0.483673096,0.483673096,0,-0.483673096,0.483673096,245.1537781,386.8429871,12.19999993,0,-0.039005895,0.039005895,0,-0.039005895,0.039005895,pen
-0.483703613,0,0.483703613,-0.483703613,0.483673096,3.05176E-05,244.6700745,386.8429871,11.80000007,-0.039008356,0,0.039008356,-0.039008356,0.039005895,2.4611E-06,pen
0,0,0,0.483703613,0,-0.483703613,244.6700745,386.8429871,11.79999995,0,0,0,0.039008356,0,-0.039008356,pen
0.483703613,0.483673096,0.684038631,0.483703613,0.483673096,0.684038631,245.1537781,387.3266602,10.80000007,0.039008356,0.039005895,0.055164406,0.039008356,0.039005895,0.055164406,pen
0,0.967437744,0.967437744,-0.483703613,0.483764648,0.283399113,245.1537781,388.2940979,12.0999999,0,0.078019173,0.078019173,-0.039008356,0.039013278,0.022854767,pen
0,0.967407227,0.967407227,0,-3.05176E-05,-3.05176E-05,245.1537781,389.2615051,12.9000001,0,0.078016712,0.078016712,0,-2.4611E-06,-2.4611E-06,pen
0,2.902252197,2.902252197,0,1.934844971,1.934844971,245.1537781,392.1637573,18,0,0.234052597,0.234052597,0,0.156035885,0.156035885,pen
0.483703613,1.45111084,1.52960513,0.483703613,-1.451141357,-1.372647067,245.6374817,393.6148682,21.69999993,0.039008356,0.117025068,0.123355253,0.039008356,-0.117027529,-0.110697344,pen
0,0.483703613,0.483703613,0,0.483703613,0.483703613,258.2138977,374.266571,11,0,0.039008356,0.039008356,0,0.039008356,0.039008356,pen
0,0,0,0,-0.483703613,-0.483703613,258.2138977,374.266571,14.9000001,0,0,0,0,-0.039008356,-0.039008356,pen
-0.483764648,3.869659424,3.899781057,-0.483764648,3.869659424,3.899781057,257.7301331,378.1362305,11.0999999,-0.039013278,0.312069309,0.314498473,-0.039013278,0.312069309,0.314498473,pen
-0.483703613,10.64157104,10.65255854,6.10352E-05,6.771911621,6.752777485,257.2464294,388.7778015,19.10000002,-0.039008356,0.858191215,0.859077303,4.92219E-06,0.546121906,0.54457883,pen
0,12.57641602,12.57641602,0.483703613,1.934844971,1.923857474,257.2464294,401.3542175,16.10000002,0,1.0142271,1.0142271,0.039008356,0.156035885,0.155149797,pen
0,5.320800781,5.320800781,0,-7.255615234,-7.255615234,257.2464294,406.6750183,16.5,0,0.429096838,0.429096838,0,-0.585130262,-0.585130262,pen
0,6.28817749,6.28817749,0,0.967376709,0.967376709,257.2464294,412.9631958,16.20000005,0,0.507111089,0.507111089,0,0.078014251,0.078014251,pen
0,2.902252197,2.902252197,0,-3.385925293,-3.385925293,257.2464294,415.865448,16.69999993,0,0.234052597,0.234052597,0,-0.273058492,-0.273058492,pen
0,0.967407227,0.967407227,0,-1.934844971,-1.934844971,257.2464294,416.8328552,16.70000005,0,0.078016712,0.078016712,0,-0.156035885,-0.156035885,pen
0.483703613,0,0.483703613,0.483703613,-0.967407227,-0.483703613,257.7301331,416.8328552,13.10000002,0.039008356,0,0.039008356,0.039008356,-0.078016712,-0.039008356,pen
-0.967407227,1.451141357,1.744043572,-0.967407227,1.451141357,1.744043572,285.3014832,368.9458008,12.10000002,-0.078016712,0.117027529,0.140648675,-0.078016712,0.117027529,0.140648675,pen
0,0,0,0.967407227,-1.451141357,-1.744043572,285.3014832,368.9458008,13.39999998,0,0,0,0.078016712,-0.117027529,-0.140648675,pen
-2.902282715,2.418548584,3.777912414,-2.902282715,2.418548584,3.777912414,282.3992004,371.3643494,13.79999995,-0.234055058,0.195044241,0.304670357,-0.234055058,0.195044241,0.304670357,pen
-4.35333252,4.35333252,6.156541891,-1.451049805,1.934783936,2.378629476,278.0458679,375.7176819,17.20000005,-0.351075204,0.351075204,0.496495315,-0.117020146,0.156030963,0.191824958,pen
-7.255615234,10.15789795,12.48306225,-2.902282715,5.80456543,6.326520361,270.7902527,385.8755798,14.89999998,-0.585130262,0.81918532,1.006698571,-0.234055058,0.468110116,0.510203256,pen
-3.385925293,4.35333252,5.515069729,3.869689941,-5.80456543,-6.967992523,267.4043274,390.2289124,17.39999998,-0.273058492,0.351075204,0.444763689,0.31207177,-0.468110116,-0.561934882,pen
-2.418579102,1.934844971,3.097281055,0.967346191,-2.418487549,-2.417788674,264.9857483,392.1637573,15.4000001,-0.195046702,0.156035885,0.249780731,0.07801179,-0.195039319,-0.194982958,pen
-0.483703613,0.967437744,1.081621456,1.934875488,-0.967407227,-2.015659599,264.5020447,393.1311951,11.0999999,-0.039008356,0.078019173,0.087227537,0.156038346,-0.078016712,-0.162553194,pen
0.967468262,0,0.967468262,1.451171875,-0.967437744,-0.114153194,265.4695129,393.1311951,14.60000002,0.078021634,0,0.078021634,0.11702999,-0.078019173,-0.009205903,pen
1.934814453,-0.483734131,1.994368491,0.967346191,-0.483734131,1.026900229,267.4043274,392.6474609,24.70000005,0.156033424,-0.039010817,0.160836169,0.07801179,-0.039010817,0.082814535,pen
0.483703613,0.483703613,0.68406021,0.483703613,0.483703613,0.68406021,286.752594,366.5272522,11.89999998,0.039008356,0.039008356,0.055166146,0.039008356,0.039008356,0.055166146,pen
0,0.483703613,0.483703613,-0.483703613,0,-0.200356597,286.752594,367.0109558,11.70000005,0,0.039008356,0.039008356,-0.039008356,0,-0.01615779,pen
0,0,0,0,-0.483703613,-0.483703613,286.752594,367.0109558,13.20000005,0,0,0,0,-0.039008356,-0.039008356,pen
2.90222168,5.320800781,6.060842485,2.90222168,5.320800781,6.060842485,289.6548157,372.3317566,11.19999993,0.234050136,0.429096838,0.488777621,0.234050136,0.429096838,0.488777621,pen
6.771972656,5.320800781,8.612231686,3.869750977,0,2.551389201,296.4267883,377.6525574,15,0.546126828,0.429096838,0.694534815,0.312076692,0,0.205757194,pen
4.35333252,3.869628906,5.824562807,-2.418640137,-1.451171875,-2.787668878,300.7801208,381.5221863,12.70000005,0.351075204,0.312066848,0.469722808,-0.195051624,-0.11702999,-0.224812007,pen
2.418579102,3.385955811,4.161036124,-1.934753418,-0.483673096,-1.663526684,303.1987,384.9081421,26.79999995,0.195046702,0.273060953,0.33556743,-0.156028502,-0.039005895,-0.134155378,pen
1.934814453,3.869659424,4.326403937,-0.483764648,0.483703613,0.165367813,305.1335144,388.7778015,14.39999998,0.156033424,0.312069309,0.348903544,-0.039013278,0.039008356,0.013336114,pen
0.483703613,0,0.483703613,0.483703613,0,0.483703613,273.6924744,390.2289124,11.39999998,0.039008356,0,0.039008356,0.039008356,0,0.039008356,pen
0.483764648,0,0.483764648,6.10352E-05,0,6.10352E-05,274.176239,390.2289124,11.30000007,0.039013278,0,0.039013278,4.92219E-06,0,4.92219E-06,pen
0.483703613,-0.483703613,0.68406021,-6.10352E-05,-0.483703613,0.200295562,274.6599426,389.7452087,11.5,0.039008356,-0.039008356,0.055166146,-4.92219E-06,-0.039008356,0.016152868,pen
4.837036133,-0.483703613,4.861161151,4.35333252,0,4.177100941,279.4969788,389.2615051,11.79999995,0.39008356,-0.039008356,0.392029126,0.351075204,0,0.33686298,pen
7.739379883,0,7.739379883,2.90234375,0.483703613,2.878218732,287.2363586,389.2615051,17.30000007,0.62414354,0,0.62414354,0.23405998,0.039008356,0.232114414,pen
11.12524414,-0.483703613,11.13575441,3.385864258,-0.483703613,3.396374531,298.3616028,388.7778015,20.0999999,0.89719711,-0.039008356,0.898044713,0.27305357,-0.039008356,0.273901172,pen
4.837097168,0.967407227,4.932888176,-6.288146973,1.45111084,-6.202866238,303.1987,389.7452087,24.80000007,0.390088482,0.078016712,0.397813563,-0.507108628,0.117025068,-0.500231149,pen
0,0,0,0,0,0,270.7902527,398.9356384,14.10000002,0,0,0,0,0,0,pen
0,-0.483673096,0.483673096,0,-0.483673096,0.483673096,270.7902527,398.4519653,11.79999995,0,-0.039005895,0.039005895,0,-0.039005895,0.039005895,pen
0,0.483673096,0.483673096,0,0.967346191,0,270.7902527,398.9356384,12.10000002,0,0.039005895,0.039005895,0,0.07801179,0,pen
0.483703613,0.483734131,0.68408179,0.483703613,6.10352E-05,0.200408694,271.2739563,399.4193726,11.79999995,0.039008356,0.039010817,0.055167886,0.039008356,4.92219E-06,0.016161991,pen
0,0.967437744,0.967437744,-0.483703613,0.483703613,0.283355955,271.2739563,400.3868103,16.20000005,0,0.078019173,0.078019173,-0.039008356,0.039008356,0.022851287,pen
0.967407227,2.90222168,3.059210261,0.967407227,1.934783936,2.091772517,272.2413635,403.289032,12.29999995,0.078016712,0.234050136,0.246710505,0.078016712,0.156030963,0.168691332,pen
0.967407227,3.869659424,3.988751785,0,0.967437744,0.929541524,273.2087708,407.1586914,13.30000007,0.078016712,0.312069309,0.321673532,0,0.078019173,0.074963026,pen
0.483703613,1.934814453,1.994361089,-0.483703613,-1.934844971,-1.994390695,273.6924744,409.0935059,18.60000002,0.039008356,0.156033424,0.160835572,-0.039008356,-0.156035885,-0.16083796,pen
1.45111084,1.934875488,2.418566895,0.967407227,6.10352E-05,0.424205806,275.1435852,411.0283813,15.79999995,0.117025068,0.156038346,0.195045718,0.078016712,4.92219E-06,0.034210146,pen
0,-0.483703613,0.483703613,0,-0.483703613,0.483703613,273.2087708,402.8053284,11.69999993,0,-0.039008356,0.039008356,0,-0.039008356,0.039008356,pen
0,0,0,0,0.483703613,-0.483703613,273.2087708,402.8053284,13.4000001,0,0,0,0,0.039008356,-0.039008356,pen
0.967468262,0,0.967468262,0.967468262,0,0.967468262,274.176239,402.8053284,14.79999995,0.078021634,0,0.078021634,0.078021634,0,0.078021634,pen
3.869628906,-1.45111084,4.132765483,2.902160645,-1.45111084,3.165297222,278.0458679,401.3542175,12.79999995,0.312066848,-0.117025068,0.33328754,0.234045214,-0.117025068,0.255265905,pen
8.223022461,-2.902252197,8.720158611,4.353393555,-1.451141357,4.587393128,286.2688904,398.4519653,20,0.663146974,-0.234052597,0.703238599,0.351080126,-0.117027529,0.369951059,pen
0,0,0,-8.223022461,2.902252197,-8.720158611,286.2688904,398.4519653,11.4000001,0,0,0,-0.663146974,0.234052597,-0.703238599,pen
7.739318848,-1.451141357,7.874189956,7.739318848,-1.451141357,7.874189956,294.0082092,397.000824,11.19999993,0.624138618,-0.117027529,0.63501532,0.624138618,-0.117027529,0.63501532,pen
4.353393555,0.483703613,4.380183173,-3.385925293,1.934844971,-3.494006783,298.3616028,397.4845276,15.10000002,0.351080126,0.039008356,0.353240579,-0.273058492,0.156035885,-0.281774741,pen
1.934814453,0.967437744,2.163201969,-2.418579102,0.483734131,-2.216981204,300.2964172,398.4519653,15.79999995,0.156033424,0.078019173,0.174451772,-0.195046702,0.039010817,-0.178788807,pen
0.967468262,2.902252197,3.059258514,-0.967346191,1.934814453,0.896056545,301.2638855,401.3542175,15.30000007,0.078021634,0.234052597,0.246714397,-0.07801179,0.156033424,0.072262625,pen
-0.967468262,3.869659424,3.988766588,-1.934936523,0.967407227,0.929508074,300.2964172,405.223877,17,-0.078021634,0.312069309,0.321674725,-0.156043268,0.078016712,0.074960329,pen
-0.967407227,1.934814453,2.163188321,6.10352E-05,-1.934844971,-1.825578268,299.32901,407.1586914,15.19999993,-0.078016712,0.156033424,0.174450671,4.92219E-06,-0.156035885,-0.147224054,pen
-2.90222168,3.869689941,4.837084961,-1.934814453,1.934875488,2.673896641,296.4267883,411.0283813,16.70000005,-0.234050136,0.31207177,0.390087498,-0.156033424,0.156038346,0.215636826,pen
