velX_min,velX_max,velX_mean,velX_median,velY_min,velY_max,velY_mean,velY_median,vel_min,vel_max,vel_mean,vel_median,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,pressure_min,pressure_max,pressure_mean,pressure_median,dragTime,widthX,widthY,Mode
-9.090909090909092,0,-3.3042040856447237,-3.31843425632795,-0.36697247706343633,2.6181820956143467,0.5651653533716727,0,0,9.46041783352982,3.3978971885466374,3.3346883785819927,-0.8264462809917356,0.5387205387182159,0.008324809052748353,-0.004897916859646849,-0.18181823319379203,0.2380165541467588,-0.000997294840890272,-0.004899546951769179,-0.5685751390612827,0.8600379848663473,-0.00851403950164288,0.011984631117636516,0.2900390625,0.689453125,0.5666015625,0.63916015625,115.30000000004657,424.800048828125,92,page
-0.07920973371678199,0.6545465642755682,0.09261159927499567,0,-0.15384674072231183,0.13445429441281467,-0.010666528698297394,0,0,0.6585747513600885,0.10902932840088707,0.026230108542520492,-0.03366994804268369,0.05950423311596075,0.00014760735670975455,0,-0.013223190938145661,0.013860066731768877,0.00018789599893093167,0,-0.0341343713277222,0.05987043194182622,0.00039992508413595377,0,0.19140625,0.408203125,0.34468500664893614,0.365234375,544.1000000000931,49.600006103515625,7.20001220703125,pen
0,6.071428571453815,2.35897044092898,2.909090909090909,-0.5090914639559659,0,-0.1779382406424378,-0.14679235055874607,0,6.075208791828175,2.3711095168945033,2.9533005326292483,-0.4664904369432053,0.5420918367392016,0.05348569975650209,0.006611469363378106,-0.046281042177815084,0.03729606100836765,-0.0018369454539310345,0.006160029658537647,-0.46665627832335704,0.5424293564154852,0.05351045295792027,0.00547968159297163,0.1318359375,0.7646484375,0.48002485795454547,0.4521484375,123.40000000002328,306.4000244140625,20.799972534179688,page
-2.399991122159091,2.9818226207386362,0.005132794924516685,0,-2.327273282137784,1.9636369185014204,0.003349869963352105,0,0,3.782521258539204,0.3078513881523446,0.09507535678513859,-0.2786750112851975,0.2710747837035124,0.00018542565746861695,0,-0.2115702983761622,0.21750217590167406,-6.253719769392635e-7,0,-0.3535066596780996,0.34386556895810944,0.000015839894749400837,0,0.0595703125,0.48828125,0.3767289536609499,0.3896484375,4193.800000000047,46.4000244140625,47.20001220703125,pen
-5.042016806712824,0,-1.932558308333908,-1.8393515130110252,0,1.7478981338595003,0.6638695528113858,0.5515750176227334,0,5.336392167515812,2.0475289093517226,1.942062877151646,-0.4236988913195764,0.32844143593516745,0.0017012704851928884,0.019304635012473367,-0.12337672246018219,0.1468821961223597,-0.0005683080204223421,0.0027320121336378276,-0.34926603700436054,0.44843631659709,-0.0017917885287960142,-0.016809749313405432,0.314453125,0.408203125,0.378515625,0.392578125,113.80000000004657,248.79998779296875,85.5999755859375,page
-0.07272616299715909,1.0090101087436705,0.2203448680134483,0.06722586495588327,-0.07843017578160806,0.07207372167028492,-0.008975635042616222,0,0,1.0115809512354552,0.23162148447073305,0.07618931361607142,-0.09256973474692799,0.0665681601978459,-0.00009877344525909145,0.005555470784505208,-0.013881812349033816,0.007262053313080546,0.0001324324065389372,0,-0.09280559185626554,0.0665681601978459,-0.000029487532552218864,0.005555470784505208,0.0654296875,0.4462890625,0.3572265625,0.3896484375,391,84.79998779296875,4.800018310546875,pen
-6.126126126138976,0,-2.3381637271075104,-2.6218497652916137,0,2.0180174681559784,0.6976827383729941,0.33613445378085494,0,6.449946962196295,2.4463760958860647,2.6433090176478125,-0.44152280183662623,0.5725351519780969,0.004778511054904101,-0.03553425933512738,-0.18859976337988418,0.16232448664949195,-0.0012397671285685732,0.018110005923239303,-0.6027987815162957,0.4704164362643867,-0.004950597175606395,0.047110674987668806,0.330078125,0.646484375,0.48206676136363635,0.453125,129.40000000002328,316.79998779296875,93.5999755859375,page
0,0.5333339146205357,0.13666412302480915,0.07017704478467027,0,1.9607843137344418,0.42465906840490625,0.07619222005208333,0,2.0164640551763044,0.4498288470168584,0.0992434356087059,-0.05079370615433673,0.04613598416967106,0.0007081103387701457,0,-0.16689364547902494,0.1922337562493523,0.0005574305768045559,0,-0.17445196899482554,0.19769255442995198,0.00085417361748759,0,0.265625,0.3671875,0.3160615808823529,0.314453125,193.09999999997672,28.800018310546875,77.60000610351562,pen
0,4.226413942742185,2.016584596742569,2.5048510016885075,-0.6095232282366071,0,-0.14957053547484625,-0.11009286303015474,0,4.229108420100576,2.0303978849501227,2.5418039476939613,-0.4025156135944938,0.3921196680701419,0.022498712103014688,0.10193186509680757,-0.03132586733533911,0.05541120256696428,-0.00009326324757717936,-0.00019582746379131696,-0.4027722304857691,0.3932780845226514,0.022488180029896488,0.1050141337687232,0.14453125,0.7802734375,0.5494791666666666,0.55859375,130.90000000002328,263.20001220703125,15.20001220703125,page
-0.0683750250396559,0.6728983371013316,0.158564045911669,0.07339337550195535,-0.43635697798295453,0.22429279077930556,-0.025761763861087743,0,0,0.6893129725393732,0.1837878095929742,0.15355608039694474,-0.06532993564134902,0.052892763752582644,0.00048311114422447296,0,-0.039668816180268594,0.026934376249253673,-0.00006917327100560062,0,-0.06692358956738327,0.06095550169988067,0.0004744054710626328,1.1487173994862856e-7,0.1064453125,0.5087890625,0.3181884765625,0.3125,886.7000000000698,145.5999755859375,23.199981689453125,pen
