velX_min,velX_max,velX_mean,velX_median,velX_first,velX_last,velY_min,velY_max,velY_mean,velY_median,velY_first,velY_last,vel_min,vel_max,vel_mean,vel_median,vel_first,vel_last,velRX_min,velRX_max,velRX_mean,velRX_median,velRX_first,velRX_last,velRY_min,velRY_max,velRY_mean,velRY_median,velRY_first,velRY_last,velR_min,velR_max,velR_mean,velR_median,velR_first,velR_last,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationX_first,accelerationX_last,1/5_accelerationX_mean,1/5_accelerationX_median,2/5_accelerationX_mean,2/5_accelerationX_median,4/5_accelerationX_mean,4/5_accelerationX_median,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,accelerationY_first,accelerationY_last,1/5_accelerationY_mean,1/5_accelerationY_median,2/5_accelerationY_mean,2/5_accelerationY_median,4/5_accelerationY_mean,4/5_accelerationY_median,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,acceleration_first,acceleration_last,1/5_acceleration_mean,1/5_acceleration_median,2/5_acceleration_mean,2/5_acceleration_median,4/5_acceleration_mean,4/5_acceleration_median,accelerationRX_min,accelerationRX_max,accelerationRX_mean,accelerationRX_median,accelerationRX_first,accelerationRX_last,1/5_accelerationRX_mean,1/5_accelerationRX_median,2/5_accelerationRX_mean,2/5_accelerationRX_median,4/5_accelerationRX_mean,4/5_accelerationRX_median,accelerationRY_min,accelerationRY_max,accelerationRY_mean,accelerationRY_median,accelerationRY_first,accelerationRY_last,1/5_accelerationRY_mean,1/5_accelerationRY_median,2/5_accelerationRY_mean,2/5_accelerationRY_median,4/5_accelerationRY_mean,4/5_accelerationRY_median,accelerationR_min,accelerationR_max,accelerationR_mean,accelerationR_median,accelerationR_first,accelerationR_last,1/5_accelerationR_mean,1/5_accelerationR_median,2/5_accelerationR_mean,2/5_accelerationR_median,4/5_accelerationR_mean,4/5_accelerationR_median,pressure_min,pressure_max,pressure_mean,pressure_median,pressure_first,pressure_last,dragTime,widthX,widthY,widthRX,widthRY,Mode
-0.085108331,0.172043667,0.014305515,0,-0.068964465,-0.085108331,-0.085105085,0.785714559,0.192536286,0,0,-0.085105085,0,0.785714559,0.208023649,0.077667236,0.068964465,0.120359061,-0.085108331,0.172043667,0.014305515,0,-0.068964465,-0.085108331,-0.085105085,0.785713197,0.192536329,0,0,-0.085105085,0,0.785713197,0.20802369,0.077668718,0.068964465,0.120359061,-0.012466932,0.018499319,-0.000322714,0,-0.005945212,-0.000188965,-0.001580979,-0.000188965,-0.001225389,-0.000188965,-0.0004703,0,-0.136402256,0.0739971,-0.003060641,0,0,-0.009053732,-0.001232044,0,-0.012341492,-0.009053732,-0.003772109,-0.004113228,-0.136875042,0.076274475,-0.002299703,0,0.005945212,0.003939042,0.003133898,0.003939042,-0.010333801,0,-0.00276399,-0.000783768,-0.012466932,0.018499319,-0.000322714,0,-0.005945212,-0.000188965,-0.001580979,-0.000188965,-0.001225389,-0.000188965,-0.0004703,0,-0.136402473,0.073997276,-0.003060643,0,0,-0.009053732,-0.001232044,0,-0.012341506,-0.009053732,-0.003772112,-0.004113263,-0.136875258,0.076274646,-0.002299705,0,0.005945212,0.003939042,0.003133898,0.003939042,-0.010333815,0,-0.002763993,-0.00078389,0.9765625,0.978515625,0.978370949,0.978515625,0.9765625,0.977539063,276.8,6.399993896,57.59996033,6.399993896,57.59997559,pen
-0.09195262,1.894736048,0.098599952,0,0,-0.076921903,-0.315792688,0.808080805,0.090916313,0,0,0.15384674,0,1.920872123,0.234625756,0.085621424,0,0.172005228,-0.09195262,1.894736048,0.098599952,0,0,-0.076921903,-0.315792688,0.808080805,0.090916345,0,0,0.15384674,0,1.920872123,0.234625778,0.085620226,0,0.172005228,-0.115776707,0.249307376,-0.000968653,0,0,-0.007396337,-2.26E-05,0,0.000141618,0,0.000857105,0,-0.090140974,0.081624323,-0.001685562,0,0,0.014792956,-0.007643925,-0.012957954,-0.003845197,-0.001992856,-0.002539048,0,-0.116566066,0.252746333,-0.003109295,-0.004357785,0,0.016538964,-0.007503597,-0.013270279,-0.003798594,-0.001992856,-0.001762066,-0.007024445,-0.115776707,0.249307376,-0.000968653,0,0,-0.007396337,-2.26E-05,0,0.000141618,0,0.000857105,0,-0.090140759,0.081624323,-0.001685553,0,0,0.014792956,-0.007643923,-0.01295795,-0.003845191,-0.001992856,-0.002539042,0,-0.116566066,0.252746333,-0.003109292,-0.004357721,0,0.016538964,-0.007503596,-0.013270276,-0.003798589,-0.001992856,-0.001762062,-0.007024381,0.978515625,0.979492188,0.979191707,0.979492188,0.978515625,0.978515625,530.6,64,64.79998779,64,64.79998779,pen
-0.244897336,0.153846741,-0.017794944,0,0,0,0,0.739493488,0.256265367,0.122472854,0,0,0,0.739493488,0.269321457,0.149269596,0,0,-0.244897336,0.153846741,-0.017794944,0,0,0,0,0.73949477,0.256265582,0.12247442,0,0,0,0.73949477,0.269321638,0.149270847,0,0,-0.024989524,0.021800567,-0.000450734,0,0,0.009079421,0.000221565,0.009079421,0.001508164,0.009595245,-0.00055475,0,-0.070778449,0.062739037,-0.001985898,-0.004340129,0,-0.018159015,-0.000471181,-0.018159015,-0.011264549,-0.021531428,-0.002444183,-0.010271135,-0.071497011,0.067005393,-0.00201986,-0.00475122,0,-0.020302358,-0.000520042,-0.020302358,-0.011356552,-0.025065561,-0.002485981,-0.009502441,-0.024989524,0.021800567,-0.000450734,0,0,0.009079421,0.000221565,0.009079421,0.001508164,0.009595245,-0.00055475,0,-0.070778642,0.062738887,-0.001985897,-0.004340212,0,-0.018159189,-0.000471187,-0.018159189,-0.011264586,-0.021531437,-0.002444181,-0.010271078,-0.071497202,0.067005253,-0.002019858,-0.004751193,0,-0.020302513,-0.000520048,-0.020302513,-0.011356588,-0.025065569,-0.002485979,-0.009502386,0.978515625,0.979492188,0.978759766,0.978515625,0.979492188,0.978515625,169.8,6.399993896,43.19996643,6.399993896,43.19998169,pen
-0.226414518,1.052631576,0.200861886,0,-0.06956681,-0.226414518,-0.210523103,0.150942532,-0.029804808,0,-0.069565483,0.150942532,0,1.073477159,0.233664414,0.084904435,0.098381387,0.272116119,-0.226414518,1.052631576,0.200861886,0,-0.06956681,-0.226414518,-0.210523103,0.150943972,-0.029804887,0,-0.069564156,0.150943972,0,1.073477159,0.233664468,0.084903965,0.098380449,0.272116917,-0.095500403,0.138504154,-0.004167962,-0.004178881,-0.006049288,-0.02135986,-0.003432699,-0.008403233,-0.004703229,-0.007848367,-0.00616103,-0.008403233,-0.027700408,0.023121917,0.001373971,0,-0.006049172,0.014239861,0.002433168,0,0.001670854,0,0.002029952,0.003061541,-0.095782535,0.141246994,-0.002484345,-0.001589426,0.008554903,0.025671332,0.006040852,0.006377454,-6.78E-06,-0.000315036,-0.003880666,-0.007007526,-0.095500403,0.138504154,-0.004167962,-0.004178881,-0.006049288,-0.02135986,-0.003432699,-0.008403233,-0.004703229,-0.007848367,-0.00616103,-0.008403233,-0.027700408,0.023121476,0.001373954,0,-0.006049057,0.014239997,0.002433179,0,0.001670851,0,0.002029948,0.003061643,-0.095782524,0.141246994,-0.002484335,-0.00158944,0.008554822,0.025671407,0.006040872,0.006377454,-6.77E-06,-0.000315041,-0.003880662,-0.007007536,0.977539063,0.979492188,0.979248047,0.979492188,0.978515625,0.977539063,248.7,56,8.799987793,56,8.800018311,pen
0,1.123964928,0.28626936,0.110349411,0,0,-0.395059467,0.080809931,-0.056956334,0,0,0,0,1.171571301,0.295841226,0.110349411,0,0,0,1.123964928,0.28626936,0.110349411,0,0,-0.395059467,0.080809931,-0.056956334,0,0,0,0,1.171571301,0.295841226,0.110349411,0,0,-0.118312098,0.121932632,-0.000475452,-0.00714634,0,-0.032649543,-0.012922595,-0.025845191,-0.010377078,-0.025364552,-0.001321799,-0.020215261,-0.048772774,0.034797738,1.05E-05,0,0,-0.008162619,1.23E-11,0,0.001197291,0,1.29E-05,0,-0.123323295,0.13132536,-0.000459621,-0.007190333,0,-0.033654435,-0.012922595,-0.025845191,-0.010444825,-0.025364552,-0.00130245,-0.020215261,-0.118312098,0.121932632,-0.000475452,-0.00714634,0,-0.032649543,-0.012922595,-0.025845191,-0.010377078,-0.025364552,-0.001321799,-0.020215261,-0.048772774,0.034797738,1.05E-05,0,0,-0.008162619,1.23E-11,0,0.001197291,0,1.29E-05,0,-0.123323295,0.13132536,-0.000459621,-0.007190333,0,-0.033654435,-0.012922595,-0.025845191,-0.010444825,-0.025364552,-0.00130245,-0.020215261,0.978515625,0.978515625,0.978515625,0.978515625,0.978515625,0.978515625,226.8,67.20001221,13.6000061,67.20001221,13.6000061,pen
0,0.179775967,0.061075188,0.055943202,0,0.179775967,0,0.285714286,0.068946328,0.050955608,0.068376329,0,0,0.333197027,0.098995343,0.072061425,0.068376329,0.179775967,0,0.179775967,0.061075188,0.055943202,0,0.179775967,0,0.285714286,0.068946329,0.050954636,0.068375025,0,0,0.333197027,0.098995333,0.072060738,0.068375025,0.179775967,-0.028571356,0.020199547,-0.001226282,0.001066979,0,0.020199547,0.005856695,0.004960123,-0.001600476,-0.000458617,-0.001978957,0.001265067,-0.047619048,0.02135986,-0.003837332,0,0.005844131,0,0,0,-0.007030292,0,-0.004999046,0,-0.055532838,0.025671407,-0.003467708,0.004362865,0.005844131,0.020199547,0.005856695,0.004960123,-0.005702749,-0.001025284,-0.00475314,0.00293596,-0.028571356,0.020199547,-0.001226282,0.001066979,0,0.020199547,0.005856695,0.004960123,-0.001600476,-0.000458617,-0.001978957,0.001265067,-0.047619048,0.02135986,-0.003837341,0,0.005844019,0,0,0,-0.007030313,0,-0.004999079,0,-0.055532838,0.025671407,-0.003467718,0.004362865,0.005844019,0.020199547,0.005856695,0.004960123,-0.005702772,-0.001025217,-0.004753168,0.002935795,0.977539063,0.979492188,0.979377298,0.979492188,0.979492188,0.977539063,174.4,12,13.59999084,12,13.6000061,pen
-0.21052712,0.051281269,-0.048462965,-0.022221883,-0.074072944,0,0,0.39024415,0.100598769,0.060123356,0,0,0,0.411353583,0.119586026,0.073298151,0.074072944,0,-0.21052712,0.051281269,-0.048462965,-0.022221883,-0.074072944,0,0,0.390245391,0.100598848,0.060124182,0,0,0,0.41135476,0.119586147,0.073297805,0.074072944,0,-0.027700937,0.03302138,0.001078425,0.000436333,-0.006858606,-0.017683196,-0.004798645,0,-0.002605089,0.000436333,0.000555836,0.000872666,-0.044028996,0.041551141,-0.003820932,-0.001800727,0,-0.017683533,-0.005539979,-0.001133475,-0.001571014,-0.001800727,-0.003771243,-0.002467978,-0.055036025,0.049938354,-0.004776182,-0.001405019,0.006858606,-0.025008054,-0.007527616,0.000228134,-0.00253849,-0.001405019,-0.004721102,-0.003038172,-0.027700937,0.03302138,0.001078425,0.000436333,-0.006858606,-0.017683196,-0.004798645,0,-0.002605089,0.000436333,0.000555836,0.000872666,-0.044028786,0.041551141,-0.003820893,-0.001800865,0,-0.017683196,-0.005539844,-0.001133707,-0.001570951,-0.001800865,-0.003771203,-0.002468023,-0.055035857,0.049938354,-0.004776152,-0.001405148,0.006858606,-0.025007816,-0.007527508,0.000227921,-0.00253844,-0.001405148,-0.004721071,-0.003038217,0.979492188,0.979492188,0.979492188,0.979492188,0.979492188,0.979492188,188.6,9.600006104,21.60002136,9.600006104,21.6000061,pen
-0.30380056,0,-0.059439191,0,0,0,0,1.309090354,0.32232722,0.151898348,0,0,0,1.309090354,0.334947488,0.160114714,0,0,-0.30380056,0,-0.059439191,0,0,0,0,1.309090354,0.322327317,0.151898348,0,0,0,1.309090354,0.334947578,0.160114714,0,0,-0.02298177,0.030079263,0.000139614,0,0,0.012957613,0.005089226,0.01202954,0.003755278,0.01202954,0.000172464,0,-0.134957769,0.0739971,-0.003317557,0,0,-0.019436296,-0.011787571,-0.017082611,-0.01071728,-0.017082611,-0.004244707,-0.013252867,-0.134957769,0.0739971,-0.003256875,0,0,-0.023359567,-0.012902233,-0.020806991,-0.011314529,-0.020806991,-0.004169746,-0.01092996,-0.02298177,0.030079263,0.000139614,0,0,0.012957613,0.005089226,0.01202954,0.003755278,0.01202954,0.000172464,0,-0.134957769,0.073996923,-0.003317553,0,0,-0.019436296,-0.011787571,-0.017082611,-0.010717304,-0.017082611,-0.004244701,-0.013252623,-0.134957769,0.073996923,-0.003256871,0,0,-0.023359567,-0.012902233,-0.020806991,-0.011314551,-0.020806991,-0.004169741,-0.010929735,0.978515625,0.979492188,0.979399182,0.979492188,0.979492188,0.978515625,218.7,13.6000061,72.79997253,13.6000061,72.79998779,pen
-0.072070973,0.326528743,0.088798302,0.035715103,-0.072070973,0.148145887,0,0.489793115,0.132013237,0.079046536,0.072069598,0.148145887,0,0.547607091,0.166385931,0.130821567,0.101922775,0.209509923,-0.072070973,0.326528743,0.088798302,0.035715103,-0.072070973,0.148145887,0,0.489794672,0.132013322,0.079047223,0.072070973,0.148145887,0,0.547608484,0.166385987,0.130822053,0.101923747,0.209509923,-0.030234143,0.033319259,0.000108739,0.000883492,-0.00649288,0.013717212,0.001699851,0.003018272,-0.001547843,-0.007680667,-0.00044749,-0.002956842,-0.05155717,0.049978889,-0.000536537,-0.002434288,0.006492757,0.013717212,-0.000315598,0.000190718,-0.002868285,-0.008868399,-0.001851807,-0.006868488,-0.057642852,0.055878275,-0.000360885,-0.001612768,0.009182232,0.019399067,0.000769435,0.001112417,-0.00318007,-0.017174232,-0.001761868,-0.010199884,-0.030234143,0.033319259,0.000108739,0.000883492,-0.00649288,0.013717212,0.001699851,0.003018272,-0.001547843,-0.007680667,-0.00044749,-0.002956842,-0.051557334,0.049979048,-0.00053654,-0.002434197,0.00649288,0.013717212,-0.000315598,0.000190718,-0.002868285,-0.008868399,-0.001851806,-0.006868396,-0.057642998,0.055878417,-0.000360888,-0.00161269,0.00918232,0.019399067,0.000769435,0.001112417,-0.00318007,-0.017174232,-0.001761865,-0.010199806,0.978515625,0.979492188,0.979437934,0.979492188,0.979492188,0.978515625,188.9,17.59997559,24.79998779,17.59997559,24.79998779,pen
-0.055554708,0.084209241,0.005992291,0,0,0,-0.079206712,0.509554139,0.154205005,0.031495582,0.062991165,0,0,0.512231155,0.165521234,0.074505679,0.062991165,0,-0.055554708,0.084209241,0.005992291,0,0,0,-0.079209734,0.509554139,0.154205087,0.031496784,0.062993568,0,0,0.512234324,0.1655216,0.074508521,0.062993568,0,-0.008899631,0.01089308,0.000554126,0,0,-0.008899631,-0.000264345,0,0.000853962,0,0.000712448,0,-0.180950298,0.05318546,-0.014034343,-0.006414644,0.004959934,0.008899631,0.000656623,0.000609628,-0.002977218,-0.007680374,-0.017327633,-0.006414644,-0.180950298,0.053919069,-0.014196487,-0.006616068,0.004959934,-0.012585978,1.84E-05,0.000784554,-0.003441411,-0.007680374,-0.017536104,-0.006616068,-0.008899631,0.01089308,0.000554126,0,0,-0.008899631,-0.000264345,0,0.000853962,0,0.000712448,0,-0.180949531,0.053185798,-0.014034294,-0.006414934,0.004960123,0.00889997,0.000656648,0.000609651,-0.002977204,-0.007680667,-0.017327568,-0.006414934,-0.180949531,0.053919403,-0.014196442,-0.006616357,0.004960123,-0.012586218,1.84E-05,0.000784584,-0.003441406,-0.007680667,-0.017536043,-0.006616357,0.978515625,0.979492188,0.979275174,0.979492188,0.979492188,0.978515625,188,1.600006104,36,1.600006104,36,pen
