pressure,gapX,gapY,gap,velX,velY,vel,accelerationX,accelerationY,acceleration,posX,posY,msec,Mode
0.5888671875,-0.79998779296875,-0.79998779296875,1.131353586549326,-0.07017436781344895,-0.07017436781344895,0.0992415426927375,-0.006155646300229963,-0.006155646300229963,0.008705398482956978,618.1875305175781,212.40000915527344,11.399999998509884,page
0.599609375,-0.800048828125,-0.8000030517578125,1.131407534978444,-0.06723099396850268,-0.06722714721495704,0.09507626345547215,0.000247342339942423,0.00024766559654293776,-0.000350023465360245,617.3874816894531,211.60000610351562,11.899999998509884,page
0.6171875,-4.79998779296875,0,4.79998779296875,-0.44036585262614186,0,0.44036585262614186,-0.034232555844830245,0.006167628185701607,0.03167794396494252,612.5874938964844,211.60000610351562,10.899999998509884,page
0.7333984375,-23.20001220703125,0,23.20001220703125,-1.9173563805102616,0,1.9173563805102616,-0.12206533286795275,0,0.12206533286795275,589.3874816894531,211.60000610351562,12.100000001490116,page
0.8251953125,-45.5999755859375,3.2000274658203125,45.712120375455136,-4.342854817708333,0.30476452055431547,4.35353527385287,-0.23099985116172111,0.02902519243374433,0.23201703746120084,543.7875061035156,214.80003356933594,10.5,page
0.8251953125,0,0,0,0,0,0,0.38432343529678814,-0.026970311560592323,-0.3852686084071735,543.7875061035156,214.80003356933594,11.299999997019768,page
0.7451171875,-36,4,36.22154055254967,-3.2432432428078553,0.3603603603119839,3.2632018511429837,-0.2921840758894114,0.03246489732104571,0.2939821487121546,507.7875061035156,218.80003356933594,11.100000001490116,page
0.7275390625,-64,16.799972534179688,66.16826336809204,-5.92592592347306,1.5555530117801688,6.126691050065148,-0.2483965444032209,0.11066598620124718,0.26513788867934307,443.7875061035156,235.60000610351562,10.800000004470348,page
0.7275390625,0,0,0,0,0,0,0.5867253393039817,-0.1540151497720961,-0.6066030746218598,443.7875061035156,235.60000610351562,10.099999994039536,page
0.693359375,-44,15.20001220703125,46.551480868968056,-3.6666666666666665,1.2666676839192708,3.8792900724140047,-0.3055555555555555,0.1055556403266059,0.32327417270116704,399.7875061035156,250.80001831054688,12,page
0.6953125,-68,23.199981689453125,71.84872406933167,-5.9649122775830135,2.035086112045883,6.302519651909273,-0.20160049208023811,0.0674051252390216,0.21256399809020074,331.7875061035156,274,11.400000005960464,page
0.6953125,0,0,0,0,0,0,0.5186880241376534,-0.17696400974312027,-0.5480451871225455,331.7875061035156,274,11.5,page
0.6337890625,-41.5999755859375,16,44.57081970023208,-3.4666646321614585,1.3333333333333333,3.7142349750193397,-0.2888887193467882,0.1111111111111111,0.30951958125161166,290.1875305175781,290,12,page
0.1728515625,-49.60003662109375,24,55.10139410953085,-4.4285747000795554,2.142857143712439,4.919767333171779,-0.08588482752696715,0.07227891166984086,0.10763681773514407,240.58749389648438,314,11.199999995529652,page
0.408203125,-0.800018310546875,0,0.800018310546875,-0.07476806638542512,0,0.07476806638542512,-0.006987669753700957,0,0.006987669753700957,24.587493896484375,296.3999938964844,10.700000002980232,pen
0.521484375,0,0,0,0,0,0,0.007330202590018988,0,-0.007330202590018988,24.587493896484375,296.3999938964844,10.199999995529652,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,11.399999998509884,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,11,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.800000004470348,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.799999997019768,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.399999998509884,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.800000004470348,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.5,pen
0.521484375,0,0,0,0,0,0,0,0,0,24.587493896484375,296.3999938964844,10.299999997019768,pen
0.517578125,0.800018310546875,0,0.800018310546875,0.07407576946441949,0,0.07407576946441949,0.006858867540162774,0,0.006858867540162774,25.38751220703125,296.3999938964844,10.800000004470348,pen
0.517578125,0,0,0,0,0,0,-0.006988280142082348,0,-0.006988280142082348,25.38751220703125,296.3999938964844,10.599999994039536,pen
0.4951171875,0,-0.79998779296875,0.79998779296875,0,-0.07692190312598651,0.07692190312598651,0,-0.0073963368347981645,0.0073963368347981645,25.38751220703125,295.6000061035156,10.400000005960464,pen
0.4765625,0.79998779296875,0,0.79998779296875,0.07692190318109351,0,0.07692190318109351,0.007396336845395665,0.007396336840096915,5.298750221405232e-12,26.1875,295.6000061035156,10.399999998509884,pen
0.46875,1.600006103515625,0,1.600006103515625,0.15238153366815477,0,0.15238153366815477,0.007186631474958215,0,0.007186631474958215,27.787506103515625,295.6000061035156,10.5,pen
0.46875,0,0,0,0,0,0,-0.013852866697104978,0,-0.013852866697104978,27.787506103515625,295.6000061035156,11,pen
0.4501953125,4,-0.79998779296875,4.079213216896,0.3738317758571176,-0.07476521432738098,0.3812348802430143,0.03493754916012155,-0.006987403211085711,0.035629428074980395,31.787506103515625,294.8000183105469,10.699999995529652,pen
0.4501953125,0,0,0,0,0,0,-0.03560302627210644,0.0071204966026077125,-0.03630808383266802,31.787506103515625,294.8000183105469,10.5,pen
0.439453125,1.600006103515625,-0.800018310546875,1.788868029927733,0.14678955070098085,-0.07339617523939447,0.16411633293114894,0.013466931249606576,-0.0067335940549779014,0.0150565442973766,33.38751220703125,294,10.900000005960464,pen
