velX_min,velX_max,velX_mean,velX_median,velX_last,velY_min,velY_max,velY_mean,velY_median,velY_last,vel_min,vel_max,vel_mean,vel_median,vel_last,velRX_min,velRX_max,velRX_mean,velRX_median,velRX_last,velRY_min,velRY_max,velRY_mean,velRY_median,velRY_last,velR_min,velR_max,velR_mean,velR_median,velR_last,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationX_last,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,accelerationY_last,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,acceleration_last,accelerationRX_min,accelerationRX_max,accelerationRX_mean,accelerationRX_median,accelerationRX_last,accelerationRY_min,accelerationRY_max,accelerationRY_mean,accelerationRY_median,accelerationRY_last,accelerationR_min,accelerationR_max,accelerationR_mean,accelerationR_median,accelerationR_last,pressure_min,pressure_max,pressure_mean,pressure_median,pressure_last,dragTime,widthX,widthY,widthRX,widthRY,Mode
-0.682923852,0.595042331,0.01211377,0,0.155337436,-0.462805377,0.500004292,0.030528578,0,0.233015042,0,0.839248823,0.167726254,0.095617544,0.28004594,-0.682923852,0.595042331,0.01211377,0,0.155337436,-0.462807899,0.500001907,0.030528513,0,0.233012079,0,0.839248823,0.167726464,0.095618662,0.280043475,-0.083283397,0.078124553,0.001325336,0,0.015081304,-0.080078858,0.0594884,-0.002622195,0,0.02262282,-0.110485593,0.102347417,-0.004998976,-0.001614288,0.027188926,-0.083283397,0.078124553,0.001325336,0,0.015081304,-0.080078858,0.0594884,-0.002622185,0,0.022622532,-0.110485329,0.102347417,-0.004998978,-0.001614517,0.027188687,0.142578125,0.540039063,0.400475543,0.412109375,0.142578125,468,22.39996338,29.59994507,22.39996338,29.59997559,pen
-0.070174368,0.13114554,0.01209474,0,0,0,0.792786194,0.251655481,0.150943972,0,0,0.796055384,0.254296611,0.150943972,0,-0.070174368,0.13114554,0.01209474,0,0,0,0.792791692,0.251655034,0.150941093,0,0,0.79606086,0.254296198,0.150941093,0,-0.017031888,0.007234471,-0.000419819,0,0,-0.076645447,0.07142218,-0.003306984,-0.013976294,-0.013976294,-0.078515029,0.071716701,-0.003383176,-0.013976294,-0.013976294,-0.017031888,0.007234471,-0.000419819,0,0,-0.076644797,0.071422675,-0.003306959,-0.013976027,-0.013976027,-0.078514394,0.071717195,-0.003383151,-0.013976027,-0.013976027,0.229492188,0.686523438,0.403764205,0.3125,0.229492188,121.7,3.200012207,28.80004883,3.200012207,28.80004883,pen
-0.475246316,0.068964465,-0.093128177,0,0,0,1.029705388,0.166076216,0,0,0,1.134086526,0.21476814,0.063491095,0,-0.475246316,0.068964465,-0.093128177,0,0,0,1.029699345,0.166075667,0,0,0,1.134081039,0.214767642,0.063491095,0,-0.047054091,0.040816327,-0.000540549,0.005038976,-0.007838407,-0.056776431,0.101951029,4.54E-05,0,0,-0.063154936,0.112285795,-0.000381488,-0.007838407,-0.007838407,-0.047054091,0.040816327,-0.000540549,0.005038976,-0.007838407,-0.056775948,0.10195043,4.54E-05,0,0,-0.063154497,0.112285251,-0.000381497,-0.007838407,-0.007838407,0.258789063,0.4453125,0.34375,0.342773438,0.258789063,113.4,10.39996338,19.20007324,10.39996338,19.20001221,pen
0,0.695652174,0.235590496,0.123651883,0.695652174,0,0.086958512,0.027565779,0,0,0,0.695652174,0.240093963,0.133916293,0.695652174,0,0.695652174,0.235590496,0.123651883,0.695652174,0,0.086955195,0.027565226,0,0,0,0.695652174,0.240093716,0.133915551,0.695652174,-0.046592776,0.060491493,0.01027191,0.01281832,0.060491493,-0.007765956,0.009452012,0.000141755,0,0,-0.047235547,0.060491493,0.01030732,0.013934017,0.060491493,-0.046592776,0.060491493,0.01027191,0.01281832,0.060491493,-0.007765956,0.009451652,0.000141749,0,0,-0.047235547,0.060491493,0.010307317,0.013933936,0.060491493,0.0546875,0.4140625,0.26171875,0.258300781,0.0546875,74.2,16.79998779,1.600067139,16.79998779,1.600036621,pen
0,0.583330791,0.123586256,0.037735273,0,-0.416666667,0,-0.07208341,0,0,0,0.71685837,0.146332707,0.037735273,0,0,0.583330791,0.123586256,0.037735273,0,-0.416666667,0,-0.072083028,0,0,0,0.71685837,0.146332496,0.037735273,0,-0.058922302,0.060763624,0.000348931,0,-0.058922302,-0.043402778,0.042087542,-0.000144202,0,0.042087542,-0.072409936,0.074672747,0.0003955,0,-0.072409936,-0.058922302,0.060763624,0.000348931,0,-0.058922302,-0.043402778,0.042087542,-0.000144203,0,0.042087542,-0.072409936,0.074672747,0.000395501,0,-0.072409936,0.16015625,0.408203125,0.313598633,0.342773438,0.16015625,88.40000001,13.59997559,8,13.59997559,8,pen
-0.084215666,0.562500953,0.03927333,0,0,-0.437505245,0.583327611,0.029909676,0,0,0,0.712613613,0.164762339,0,0,-0.084215666,0.562500953,0.03927333,0,0,-0.437502861,0.58333079,0.029909663,0,0,0,0.712612149,0.164762381,0,0,-0.077054925,0.043945387,-0.001793081,0,-0.077054925,-0.04127967,0.060763293,0.001578328,0,0.059932225,-0.097618303,0.061380188,-0.002511965,0,-0.097618303,-0.077054925,0.043945387,-0.001793081,0,-0.077054925,-0.04127967,0.060763624,0.001578324,0,0.059931899,-0.097618103,0.061380516,-0.002511961,0,-0.097618103,0.34375,0.646484375,0.557565789,0.59765625,0.436523438,203.6,17.59997559,13.59994507,17.59997559,13.59997559,pen
-0.247425197,0.133336385,-0.013910202,0,0.052630776,0,0.554453029,0.173654767,0.11120597,0.157894335,0,0.560082016,0.199007051,0.15534819,0.166435031,-0.247425197,0.133336385,-0.013910202,0,0.052630776,0,0.554459072,0.17365483,0.111205744,0.157896343,0,0.560087998,0.199007371,0.155348592,0.166436936,-0.025507752,0.024021864,0.000350352,0.003986679,0.003462551,-0.040036032,0.05489634,0.001331571,-0.001285086,0.010387785,-0.046689762,0.055453665,0.000856925,-0.003215606,0.010949673,-0.025507752,0.024021864,0.000350352,0.003986679,0.003462551,-0.040036032,0.054896938,0.001331638,-0.001285037,0.010387917,-0.046689762,0.055454257,0.000856979,-0.003215477,0.010949798,0.010742188,0.430664063,0.27746582,0.325683594,0.010742188,87.8,3.200012207,14.3999939,3.200012207,14.40002441,pen
-1.309093129,0.888888889,0.027590401,0,0.888888889,-0.7659555,1.000000636,0.052194618,0,-0.533338759,0,1.497548142,0.264211138,0.110962874,1.036616462,-1.309093129,0.888888889,0.027590401,0,0.888888889,-0.765958746,0.999997457,0.052194505,0,-0.533338759,0,1.497548142,0.264210968,0.110961837,1.036616462,-0.238016932,0.098765432,0.00097377,0,0.098765432,-0.091743178,0.132231405,-0.001132129,0,-0.059259862,-0.109158855,0.27228148,0.002355615,0,0.115179607,-0.238016932,0.098765432,0.00097377,0,0.098765432,-0.091742886,0.132231405,-0.001132147,0,-0.059259862,-0.109158855,0.27228148,0.002355613,0,0.115179607,0.181640625,0.611328125,0.33468192,0.319335938,0.280273438,584.1,36,40,36,40,pen
0,0.322580645,0.066405332,0,0.144141945,0,0.322580645,0.103486705,0.080032288,0.216215666,0,0.456197923,0.127548128,0.080032288,0.259857874,0,0.322580645,0.066405332,0,0.144141945,0,0.322580645,0.103486295,0.080030792,0.216212917,0,0.456197923,0.127547743,0.080030792,0.259855586,-0.050403226,0.026014568,-0.001681139,0,0.012985761,-0.050403226,0.026014568,-0.00091388,0.002040306,0.019478889,-0.071280925,0.036790155,-0.001745561,0.002654495,0.023410619,-0.050403226,0.026014568,-0.001681139,0,0.012985761,-0.050403226,0.026014568,-0.000913927,0.002040526,0.019478641,-0.071280925,0.036790155,-0.001745602,0.002654705,0.023410413,0.265625,0.543945313,0.469482422,0.4921875,0.265625,98.09999999,8,12.79998779,8,12.79998779,pen
0,0.806720637,0.26361324,0,0,-0.336134454,0,-0.09878974,0,0,0,0.873947686,0.2817882,0,0,0,0.806720637,0.26361324,0,0,-0.336134454,0,-0.098790045,0,0,0,0.873947686,0.281788288,0,0,-0.13445344,0.08,-0.007079939,0,-0.078431373,-0.023999939,0.056022409,0.002958769,0,0.023529352,-0.145657948,0.083522435,-0.007672506,0,-0.08188474,-0.13445344,0.08,-0.007079939,0,-0.078431373,-0.024000244,0.056022409,0.002958768,0,0.023529651,-0.145657948,0.083522522,-0.007672505,0,-0.081884826,0.3515625,0.521484375,0.4328125,0.436523438,0.3515625,112.4,39.19995117,12.79998779,39.19995117,12.79998779,pen
