pressure0,interval,gapX,gapY,gap,pos_x,pos_y,msec,v_x,v_y,v,aX,aY,a,Mode
0.98046875,125.4,-0.358093262,0,0.358093262,603.3317566,86.62755585,11.5,-0.031138544,0,0.031138544,-0.0027077,0,0.0027077,pen
0.981445313,147.3,-0.358093262,-0.358100891,0.506425742,625.5343933,87.70187378,11.89999998,-0.030091871,-0.030092512,0.042556785,-0.002528729,-0.002528783,0.0035762,pen
0.98046875,424,-0.358215332,0,0.358215332,695.0072327,88.05997467,12.70000005,-0.028205932,0,0.028205932,-0.002220939,0,0.002220939,pen
0.981445313,240.3,0,0,0,720.0747986,93.78970337,11.5,0,0,0,0,0,0,pen
0.981445313,129.5,3.223083496,-1.432418823,3.527051305,722.9396667,90.20863342,16.4000001,0.19652948,-0.087342611,0.215064103,0.011983505,-0.005325769,0.013113665,pen
0.981445313,127.5,0,0,0,716.8518372,97.01265717,10.80000007,0,0,0,0,0,0,pen
0.98046875,110.5,0,0,0,717.926178,109.1883163,12,0,0,0,0,0,0,pen
0.981445313,714.9,0.716186523,-0.358104706,0.800725994,814.9732361,49.02627182,11.60000002,0.061740217,-0.030871095,0.069028103,0.005322433,-0.002661301,0.005950699,pen
0.98046875,98.79999995,-0.358154297,0.358108521,0.506474296,820.3448181,44.01276779,11.10000002,-0.032266153,0.032262029,0.045628315,-0.002906861,0.002906489,0.004110659,pen
0.981445313,115.2,0,0,0,804.22995,67.64785004,10.69999993,0,0,0,0,0,0,pen
0.981445313,131.1,0,0,0,838.9664001,50.10058594,11.20000005,0,0,0,0,0,0,pen
0.98046875,105.3,-1.07434082,1.432422638,1.790542603,843.97995,54.75598145,11.20000005,-0.095923287,0.127894878,0.159869875,-0.008564579,0.011419185,0.014274096,pen
0.98046875,368.4,0.716186523,0.358093262,0.800720875,884.4461365,61.9181366,12.20000005,0.058703813,0.029351907,0.065632858,0.004811788,0.002405894,0.005379742,pen
0.98046875,94.60000002,0,0,0,878.7164001,54.03977203,11.10000002,0,0,0,0,0,0,pen
0.981445313,96.39999998,0,0,0,854.723114,79.10729218,12.60000002,0,0,0,0,0,0,pen
0.977539063,1628.5,0.716186523,-1.07434082,1.291174401,815.6894226,103.4585953,12,0.05968221,-0.089528402,0.107597867,0.004973518,-0.0074607,0.008966489,pen
0.98046875,124.1,-0.358154297,0.358108521,0.506474296,820.3448181,105.2491379,11.5,-0.031143852,0.031139871,0.044041243,-0.002708161,0.002707815,0.003829673,pen
0.98046875,141.8,1.790527344,-0.358123779,1.825990364,817.1219177,123.8707123,11.60000002,0.154355805,-0.03087274,0.157412962,0.013306535,-0.002661443,0.013570083,pen
0.98046875,85.30000007,-1.432373047,0.7162323,1.601462223,823.9259949,120.6477661,13.19999993,-0.10851311,0.054260023,0.121322896,-0.00822069,0.004110608,0.009191129,pen
0.98046875,105.5,0.358154297,-0.358093262,0.506463508,814.6152039,131.3909912,11.89999998,0.030097,-0.030091871,0.042559959,0.00252916,-0.002528729,0.003576467,pen
0.98046875,124.9,-0.358032227,0,0.358032227,850.7840271,112.4112778,11.69999993,-0.030601045,0,0.030601045,-0.002615474,0,0.002615474,pen
0.981445313,135.6,0,0.35811615,0.35811615,868.3312683,99.16131592,12.10000002,0,0.029596376,0.029596376,0,0.002445981,0.002445981,pen
0.981445313,180.8,0,0,0,877.6420593,95.22212219,11.10000002,0,0,0,0,0,0,pen
0.98046875,91.20000005,-0.716186523,0.358108521,0.8007277,894.8312683,98.80319977,12.79999995,-0.055952072,0.027977228,0.062556852,-0.004371256,0.002185721,0.004887254,pen
0.981445313,80.29999995,0.358154297,0,0.358154297,866.8988953,104.5329361,12.39999998,0.028883411,0,0.028883411,0.002329307,0,0.002329307,pen
0.98046875,97.10000002,0,0,0,878.3582458,106.681572,11.39999998,0,0,0,0,0,0,pen
0.98046875,150.9,0.358154297,0,0.358154297,871.912323,112.0531769,11.5,0.031143852,0,0.031143852,0.002708161,0,0.002708161,pen
0.981445313,125.9000001,0.358154297,0,0.358154297,868.3312683,117.7828979,11.5,0.031143852,0,0.031143852,0.002708161,0,0.002708161,pen
0.98046875,126.5,-1.432373047,0.7162323,1.601462223,878.0002136,120.6477661,14.39999998,-0.099470351,0.049738354,0.111212655,-0.006907663,0.003454052,0.007723101,pen
0.979492188,120.9,0,0.358108521,0.358108521,872.6285095,123.512619,11.80000007,0,0.03034818,0.03034818,0,0.00257188,0.00257188,pen
0.981445313,102,0,-0.358108521,0.358108521,874.0610046,124.2288361,11.19999993,0,-0.031973975,0.031973975,0,-0.002854819,0.002854819,pen
0.981445313,155.1,-0.358154297,0,0.358154297,871.912323,127.8099213,13.60000002,-0.026334875,0,0.026334875,-0.001936388,0,0.001936388,pen
0.98046875,100.3,0,0,0,879.0744324,135.3301544,11.10000002,0,0,0,0,0,0,pen
0.981445313,108.8,0.358032227,0,0.358032227,872.6285095,143.2085266,12.4000001,0.028873566,0,0.028873566,0.002328513,0,0.002328513,pen
0.982421875,526,0.358093262,-0.716217041,0.800748171,531.3521423,166.1273956,12.79999995,0.027976036,-0.055954457,0.062558451,0.002185628,-0.004371442,0.004887379,pen
0.981445313,123.2,0,0,0,567.5210266,163.2625427,11.39999998,0,0,0,0,0,0,pen
0.98046875,165.8,0,0.358108521,0.358108521,597.9601746,150.3706665,11.10000002,0,0.032262029,0.032262029,0,0.002906489,0.002906489,pen
