pressure0,intervalTime,gapX,gapY,gap,gapRX,gapRY,gapR,velX,velY,vel,velRX,velRY,velR,accelerationX,accelerationY,acceleration,accelerationRX,accelerationRY,accelerationR,posX,posY,msec,Mode_pen
1.0,-0.1953058763098736,-0.002068343060308233,-0.0201380333194991,0.015617695986081597,-0.0021622909787413444,-0.022970574836591942,0.01503722251720722,-0.004405423042909598,-0.01058932932488315,0.01251528542543621,-0.004533020877220743,-0.0132554384276916,0.011257940715761309,-0.004585892209150241,-0.0005029117115198762,0.006820510739045086,-0.00457845900679566,-0.0016625431125267959,0.0052573274861498,0.03578308213561643,-0.05262323456424933,0.027203536481357423,-0.025939513830316584
-0.1953058763098736,1.0,0.04401088295525728,-0.0519189692403606,0.06805743789409657,0.04392970910271187,-0.05194585032429732,0.07090514144348256,0.036304995570561105,-0.037107160092199935,0.04902103550018273,0.036116792701150584,-0.03633017308642919,0.05087571918262321,0.017490751162363982,-0.017502145355699206,0.01632555906534525,0.017276112741072863,-0.01599512604311481,0.016805653662293873,-0.02154315123839462,0.02548328096153844,0.014736462409101947,-0.159007884336691
-0.002068343060308233,0.04401088295525728,1.0,-0.47739580856165703,-0.01759332000122403,0.9998130553798581,-0.47306976442288184,-0.01742754633579248,0.8050534329361795,-0.46911248667330474,-0.28840876711497754,0.8047808063193742,-0.4629184792826711,-0.2881763700932327,0.5139288711498294,-0.36716954852295414,-0.3184404825988868,0.5135431434173879,-0.35744152231481874,-0.317612841484812,-0.036231173033954255,-0.0162049695540995,0.16597404872088087,0.11880683092045544
-0.0201380333194991,-0.0519189692403606,-0.47739580856165703,1.0,0.09493362344311089,-0.47722220959265416,0.9964536650882688,0.09502277961340079,-0.5327810926378925,0.8336615203495464,0.2783033579158842,-0.5325547229913348,0.8278715166702816,0.2783047561547874,-0.44410182120195796,0.5483062994647153,0.34428017164561975,-0.443844367046859,0.5378258909070495,0.34348936100695815,-0.02468207230822913,-0.04603212160906581,-0.05810304154170395,0.1502546085128182
0.015617695986081597,0.06805743789409657,-0.01759332000122403,0.09493362344311089,1.0,-0.017585358861575518,0.09432214171838357,0.9996922940882675,-0.2885000257168636,0.2460130862320374,0.800685437231233,-0.28820608226519207,0.2428063685568001,0.799607720300421,-0.32159075245287255,0.28886150273646893,0.5108765761827576,-0.32108368669288956,0.28100370258770563,0.5090000462562195,0.03512182968400944,0.03501832386269401,0.18460260875413217,-0.31126908088931465
-0.0021622909787413444,0.04392970910271187,0.9998130553798581,-0.47722220959265416,-0.017585358861575518,1.0,-0.47300671048259374,-0.01747143144166506,0.8049499264957549,-0.4689806265601285,-0.2882833784352234,0.8050799401122747,-0.4629362071907722,-0.28813809978307015,0.5138782260630915,-0.3671489318108548,-0.3182984792469085,0.5138091203241548,-0.35762678852454444,-0.31755129268688076,-0.03714735741198801,-0.01640739037254106,0.1668148393634179,0.11868912193776228
-0.022970574836591942,-0.05194585032429732,-0.47306976442288184,0.9964536650882688,0.09432214171838357,-0.47300671048259374,1.0,0.09414071679262785,-0.5280231625025594,0.8314174399719638,0.2758459434462805,-0.5279684680613671,0.8328224223625236,0.27559846557010637,-0.4402419297554576,0.5476529185566704,0.34095929197756647,-0.4402405141375272,0.5430947271405766,0.339943000223442,-0.0246031669128416,-0.047725544465100106,-0.05777425289979829,0.14815081114697362
0.01503722251720722,0.07090514144348256,-0.01742754633579248,0.09502277961340079,0.9996922940882675,-0.01747143144166506,0.09414071679262785,1.0,-0.28839567632465085,0.246001808071476,0.8005423167662776,-0.28818645212134664,0.24256867638270696,0.800138275968185,-0.3215264950879276,0.2886933937580968,0.5109727087519601,-0.3210965765266878,0.2806390144215469,0.5096497390435312,0.03459422697615593,0.039950087090227376,0.18178950398487678,-0.3095339665962738
-0.004405423042909598,0.036304995570561105,0.8050534329361795,-0.5327810926378925,-0.2885000257168636,0.8049499264957549,-0.5280231625025594,-0.28839567632465085,1.0,-0.7603448408143818,-0.6250961548980344,0.9996920931037302,-0.7504675768189498,-0.624740012103818,0.8962219927705334,-0.7586032422097455,-0.7441778111686587,0.8956324330323969,-0.7388220138102911,-0.7423587655873883,-0.038587692970149134,-0.034339409833575404,0.06770987450378081,0.15775344942600655
-0.01058932932488315,-0.037107160092199935,-0.46911248667330474,0.8336615203495464,0.2460130862320374,-0.4689806265601285,0.8314174399719638,0.246001808071476,-0.7603448408143818,1.0,0.5946655436800274,-0.7601693701769268,0.9945400340738253,0.5941431488453559,-0.8074218186452489,0.9124735814537238,0.7384731253147999,-0.8072732569034243,0.8978852400937541,0.7358956285024694,-0.010341502768806134,-0.011771814591165813,-0.04822535443780419,0.057905972193262024
0.01251528542543621,0.04902103550018273,-0.28840876711497754,0.2783033579158842,0.800685437231233,-0.2882833784352234,0.2758459434462805,0.8005423167662776,-0.6250961548980344,0.5946655436800274,1.0,-0.6246136152558152,0.5863574603007593,0.9994487061930003,-0.7508462092583198,0.7007987729796854,0.8982638484418889,-0.7498709582913184,0.6809848618034443,0.8963672549402852,0.03550892745191499,0.04575206426877169,-0.00970339405164845,-0.2781669402984891
-0.004533020877220743,0.036116792701150584,0.8047808063193742,-0.5325547229913348,-0.28820608226519207,0.8050799401122747,-0.5279684680613671,-0.28818645212134664,0.9996920931037302,-0.7601693701769268,-0.6246136152558152,1.0,-0.7507256757024635,-0.6244125213469899,0.8960194297007666,-0.7587634064532205,-0.7436077157944807,0.8961221062264562,-0.7397887675367107,-0.7419052215042093,-0.039594926490088764,-0.035029632353985235,0.06979565604730768,0.1574420479074849
-0.0132554384276916,-0.03633017308642919,-0.4629184792826711,0.8278715166702816,0.2428063685568001,-0.4629362071907722,0.8328224223625236,0.24256867638270696,-0.7504675768189498,0.9945400340738253,0.5863574603007593,-0.7507256757024635,1.0,0.5854246656034339,-0.7972851487110324,0.9103588358621418,0.7275135778081208,-0.7980128805794324,0.9090987266697388,0.7240870236810534,-0.011558137600784167,-0.013469973102543062,-0.04756514721409375,0.05663487487333531
0.011257940715761309,0.05087571918262321,-0.2881763700932327,0.2783047561547874,0.799607720300421,-0.28813809978307015,0.27559846557010637,0.800138275968185,-0.624740012103818,0.5941431488453559,0.9994487061930003,-0.6244125213469899,0.5854246656034339,1.0,-0.7504568856277241,0.6995788133674833,0.8984629459556318,-0.7495963098810363,0.6789623382959795,0.897913717761071,0.03556982779058937,0.051600815945978554,-0.018041360388137848,-0.27601560157562166
-0.004585892209150241,0.017490751162363982,0.5139288711498294,-0.44410182120195796,-0.32159075245287255,0.5138782260630915,-0.4402419297554576,-0.3215264950879276,0.8962219927705334,-0.8074218186452489,-0.7508462092583198,0.8960194297007666,-0.7972851487110324,-0.7504568856277241,1.0,-0.9072192928510896,-0.9381495427689319,0.9995061856214618,-0.884264709898656,-0.9357994743364381,-0.02838959833916507,-0.03811853842494127,0.07294273150869579,0.13433439403922748
-0.0005029117115198762,-0.017502145355699206,-0.36716954852295414,0.5483062994647153,0.28886150273646893,-0.3671489318108548,0.5476529185566704,0.2886933937580968,-0.7586032422097455,0.9124735814537238,0.7007987729796854,-0.7587634064532205,0.9103588358621418,0.6995788133674833,-0.9072192928510896,1.0,0.878222799791696,-0.9077683988533138,0.98963272890276,0.8738407002446212,0.0007944144073833579,0.015810648267302222,-0.04281417388217147,-0.023649400804930325
0.006820510739045086,0.01632555906534525,-0.3184404825988868,0.34428017164561975,0.5108765761827576,-0.3182984792469085,0.34095929197756647,0.5109727087519601,-0.7441778111686587,0.7384731253147999,0.8982638484418889,-0.7436077157944807,0.7275135778081208,0.8984629459556318,-0.9381495427689319,0.878222799791696,1.0,-0.9368743055288271,0.852131743013457,0.9989462314411018,0.028120066357613036,0.04512027629593622,-0.07004438248813133,-0.18280401016925443
-0.00457845900679566,0.017276112741072863,0.5135431434173879,-0.443844367046859,-0.32108368669288956,0.5138091203241548,-0.4402405141375272,-0.3210965765266878,0.8956324330323969,-0.8072732569034243,-0.7498709582913184,0.8961221062264562,-0.7980128805794324,-0.7495963098810363,0.9995061856214618,-0.9077683988533138,-0.9368743055288271,1.0,-0.8865821336361287,-0.9345002335803289,-0.02913509600430296,-0.038975923662255975,0.07521047472012335,0.13393214577363527
-0.0016625431125267959,-0.01599512604311481,-0.35744152231481874,0.5378258909070495,0.28100370258770563,-0.35762678852454444,0.5430947271405766,0.2806390144215469,-0.7388220138102911,0.8978852400937541,0.6809848618034443,-0.7397887675367107,0.9090987266697388,0.6789623382959795,-0.884264709898656,0.98963272890276,0.852131743013457,-0.8865821336361287,1.0,0.8457108729693599,-0.0018815425321319975,0.013942727215270996,-0.040241677623890984,-0.023294115386050005
0.0052573274861498,0.016805653662293873,-0.317612841484812,0.34348936100695815,0.5090000462562195,-0.31755129268688076,0.339943000223442,0.5096497390435312,-0.7423587655873883,0.7358956285024694,0.8963672549402852,-0.7419052215042093,0.7240870236810534,0.897913717761071,-0.9357994743364381,0.8738407002446212,0.9989462314411018,-0.9345002335803289,0.8457108729693599,1.0,0.028809689696418846,0.04995988683420482,-0.08131914878856775,-0.18071820607471192
0.03578308213561643,-0.02154315123839462,-0.036231173033954255,-0.02468207230822913,0.03512182968400944,-0.03714735741198801,-0.0246031669128416,0.03459422697615593,-0.038587692970149134,-0.010341502768806134,0.03550892745191499,-0.039594926490088764,-0.011558137600784167,0.03556982779058937,-0.02838959833916507,0.0007944144073833579,0.028120066357613036,-0.02913509600430296,-0.0018815425321319975,0.028809689696418846,1.0,0.16631209769421407,-0.087855509088084,-0.15488967183033495
-0.05262323456424933,0.02548328096153844,-0.0162049695540995,-0.04603212160906581,0.03501832386269401,-0.01640739037254106,-0.047725544465100106,0.039950087090227376,-0.034339409833575404,-0.011771814591165813,0.04575206426877169,-0.035029632353985235,-0.013469973102543062,0.051600815945978554,-0.03811853842494127,0.015810648267302222,0.04512027629593622,-0.038975923662255975,0.013942727215270996,0.04995988683420482,0.16631209769421407,1.0,-0.25352026280346207,-0.1842406919966443
0.027203536481357423,0.014736462409101947,0.16597404872088087,-0.05810304154170395,0.18460260875413217,0.1668148393634179,-0.05777425289979829,0.18178950398487678,0.06770987450378081,-0.04822535443780419,-0.00970339405164845,0.06979565604730768,-0.04756514721409375,-0.018041360388137848,0.07294273150869579,-0.04281417388217147,-0.07004438248813133,0.07521047472012335,-0.040241677623890984,-0.08131914878856775,-0.087855509088084,-0.25352026280346207,1.0,0.008039210080679107
-0.025939513830316584,-0.159007884336691,0.11880683092045544,0.1502546085128182,-0.31126908088931465,0.11868912193776228,0.14815081114697362,-0.3095339665962738,0.15775344942600655,0.057905972193262024,-0.2781669402984891,0.1574420479074849,0.05663487487333531,-0.27601560157562166,0.13433439403922748,-0.023649400804930325,-0.18280401016925443,0.13393214577363527,-0.023294115386050005,-0.18071820607471192,-0.15488967183033495,-0.1842406919966443,0.008039210080679107,1.0
