pressure0,intervalTime,gapX,gapY,gap,gapRX,gapRY,gapR,velX,velY,vel,velRX,velRY,velR,accelerationX,accelerationY,acceleration,accelerationRX,accelerationRY,accelerationR,posX,posY,msec,Mode_pen
1.0,-0.03129680832992185,-0.050871575388922584,0.03031663274323501,0.10578351653372133,-0.04730897286102266,0.03548344355439361,0.10431760221614603,-0.05127781227254878,0.027886658023006838,0.10431969737777276,-0.04788319474733027,0.03361025579855797,0.10323611646365949,-0.05083067528971498,0.026779308984915897,0.10375181079660868,-0.047537036186147026,0.032538483647602166,0.10285533363353055,0.12803795605539822,-0.0795892302450481,0.03108076807918775,-0.15177219839133935
-0.03129680832992185,1.0,-0.021217368464968394,-0.03902668821911124,0.03668522079515335,-0.020321358346971012,-0.03700389066760247,0.034349015032478544,-0.019777731889380267,-0.03742433661459429,0.03479098957130534,-0.01895485251806226,-0.03576603359946446,0.03260003859682519,-0.018699237793547697,-0.03587966728967819,0.033091117952042545,-0.01791195135416104,-0.03430455439076075,0.030970648860743737,0.009490836079774157,0.031786337396263756,0.003924745229761925,-0.19779794382139515
-0.050871575388922584,-0.021217368464968394,1.0,-0.1930925417323098,-0.8766682553452488,0.9978940532312939,-0.18496397987045127,-0.8749616762150053,0.99879243538569,-0.1955003892833016,-0.877629625515406,0.9976829077997983,-0.18865845401394588,-0.8773351576990334,0.9963793101120407,-0.195821488685343,-0.8759966760946615,0.9955267003800062,-0.1893129415986131,-0.8760655140229804,-0.05717775534835406,-0.048939089672339925,0.020899645906695515,0.29939311079280806
0.03031663274323501,-0.03902668821911124,-0.1930925417323098,1.0,0.17042156288810975,-0.19662158519433054,0.9759621986495826,0.17394561313109894,-0.19395778876181477,0.996726966437758,0.16746661232539428,-0.19627154006120004,0.9819048676422315,0.16950146832956003,-0.19394822968227157,0.9904627189047972,0.16551926402981013,-0.1955015538299156,0.9783023061203046,0.16661094514883276,-0.021869364654127227,-0.02758148950813366,0.035303977329185166,0.1918275803756895
0.10578351653372133,0.03668522079515335,-0.8766682553452488,0.17042156288810975,1.0,-0.8730834598593842,0.1644053804192722,0.9966702007683007,-0.8774918490699437,0.16907198683225416,0.9986170386982817,-0.8746764653073739,0.16403290627811165,0.996835937409002,-0.8760058365422013,0.16751208989853486,0.9958723162247124,-0.8733714134582083,0.1626386781546792,0.9944602540652691,0.07063890227132358,0.043160378557061986,0.03923957138313072,-0.3877213181169198
-0.04730897286102266,-0.020321358346971012,0.9978940532312939,-0.19662158519433054,-0.8730834598593842,1.0,-0.1940523434712968,-0.8749329325288868,0.9962081259554424,-0.19758413864979013,-0.8734883746202916,0.9984234191329188,-0.19397966585633766,-0.8757314898217807,0.9935126918943631,-0.197058540597811,-0.8715406384998537,0.9954467153818068,-0.19238514365022574,-0.8735612961238509,-0.055540680345894794,-0.052803279311045136,0.017215290127473953,0.29551979585994964
0.03548344355439361,-0.03700389066760247,-0.18496397987045127,0.9759621986495826,0.1644053804192722,-0.1940523434712968,1.0,0.17411743266943955,-0.1843987627492592,0.9678184525446529,0.1599292131586945,-0.18983018402009671,0.9934538529289331,0.16498581062649373,-0.18359609824048423,0.9586375144032294,0.15713635061343198,-0.18687359309907794,0.981999726974185,0.15942520370956484,-0.015463283850927994,-0.020793429284024972,0.042869567477460784,0.17502114673236327
0.10431760221614603,0.034349015032478544,-0.8749616762150053,0.17394561313109894,0.9966702007683007,-0.8749329325288868,0.17411743266943955,1.0,-0.8752141564144342,0.17082435024579815,0.9945435060657621,-0.8749420469858745,0.16893364479186576,0.9980131751613952,-0.8734037871907835,0.16824006742330358,0.991352633738828,-0.8727301310851086,0.16467446489890447,0.9943374863768746,0.07146623353368062,0.0510742763397355,0.04533104275850536,-0.38049557721786864
-0.05127781227254878,-0.019777731889380267,0.99879243538569,-0.19395778876181477,-0.8774918490699437,0.9962081259554424,-0.1843987627492592,-0.8752141564144342,1.0,-0.1961898480017398,-0.8793406627537855,0.9985999422049925,-0.18850793566166835,-0.8787175445146719,0.9992470327111755,-0.19686562626993845,-0.8790679513527304,0.9982171190746635,-0.18984552441866617,-0.8789509295268244,-0.05701276173613055,-0.04890320897888032,0.0017853549182793643,0.3003755101399238
0.027886658023006838,-0.03742433661459429,-0.1955003892833016,0.996726966437758,0.16907198683225416,-0.19758413864979013,0.9678184525446529,0.17082435024579815,-0.1961898480017398,1.0,0.1676109036754739,-0.19768033390187473,0.9819499083710772,0.16864218954032656,-0.19653302969078937,0.9981933335879346,0.16622798752292395,-0.19761935524166735,0.9838810460036779,0.16675805326882076,-0.023910981432918785,-0.02810462097060539,0.006864718840951868,0.19220106184678062
