velX_min,velX_max,velX_mean,velX_median,velX_first,velX_last,velY_min,velY_max,velY_mean,velY_median,velY_first,velY_last,vel_min,vel_max,vel_mean,vel_median,vel_first,vel_last,velRX_min,velRX_max,velRX_mean,velRX_median,velRX_first,velRX_last,velRY_min,velRY_max,velRY_mean,velRY_median,velRY_first,velRY_last,velR_min,velR_max,velR_mean,velR_median,velR_first,velR_last,accelerationX_min,accelerationX_max,accelerationX_mean,accelerationX_median,accelerationX_first,accelerationX_last,1/5_accelerationX_mean,1/5_accelerationX_median,2/5_accelerationX_mean,2/5_accelerationX_median,4/5_accelerationX_mean,4/5_accelerationX_median,accelerationY_min,accelerationY_max,accelerationY_mean,accelerationY_median,accelerationY_first,accelerationY_last,1/5_accelerationY_mean,1/5_accelerationY_median,2/5_accelerationY_mean,2/5_accelerationY_median,4/5_accelerationY_mean,4/5_accelerationY_median,acceleration_min,acceleration_max,acceleration_mean,acceleration_median,acceleration_first,acceleration_last,1/5_acceleration_mean,1/5_acceleration_median,2/5_acceleration_mean,2/5_acceleration_median,4/5_acceleration_mean,4/5_acceleration_median,accelerationRX_min,accelerationRX_max,accelerationRX_mean,accelerationRX_median,accelerationRX_first,accelerationRX_last,1/5_accelerationRX_mean,1/5_accelerationRX_median,2/5_accelerationRX_mean,2/5_accelerationRX_median,4/5_accelerationRX_mean,4/5_accelerationRX_median,accelerationRY_min,accelerationRY_max,accelerationRY_mean,accelerationRY_median,accelerationRY_first,accelerationRY_last,1/5_accelerationRY_mean,1/5_accelerationRY_median,2/5_accelerationRY_mean,2/5_accelerationRY_median,4/5_accelerationRY_mean,4/5_accelerationRY_median,accelerationR_min,accelerationR_max,accelerationR_mean,accelerationR_median,accelerationR_first,accelerationR_last,1/5_accelerationR_mean,1/5_accelerationR_median,2/5_accelerationR_mean,2/5_accelerationR_median,4/5_accelerationR_mean,4/5_accelerationR_median,pressure_min,pressure_max,pressure_mean,pressure_median,pressure_first,pressure_last,dragTime,widthX,widthY,widthRX,widthRY,Mode_pen
1.0,0.06355638244141674,0.858946989092983,0.7704490481124978,0.5306007487927802,0.5887652314610708,0.19491499034174636,-0.38050206567631456,-0.35291943316667523,-0.2710683126133353,0.04740049884363306,-0.3861919263377297,0.02107400158229774,-0.8264957188289869,-0.8365242951605641,-0.7486738991587998,-0.5281239935253346,-0.5502951253081189,0.994577093855267,0.09616392843610994,0.8593371961453911,0.7708384861168525,0.5269926212859315,0.5855653926504778,0.17060258938192996,-0.322401542627275,-0.29946700351298927,-0.2504560394417705,0.04175660554612724,-0.36562590559285224,0.021723574062523555,-0.8105617042685496,-0.8278235392489137,-0.7433944860369391,-0.5218201397100063,-0.5350966573487057,0.8355405265257299,-0.806062762030909,0.4363951582393119,0.35583110151283526,0.5300364461412621,-0.029068425928107263,-0.07847879632352155,-0.05822591202810721,-0.10229083174208146,-0.08000519551317614,0.000802869134945305,0.07053217699585314,0.31194266644178126,-0.3475341105915064,-0.2901549885658391,-0.23229351286223507,0.04851015725601311,-0.028236605326202376,-0.00954398756379993,-0.008154583320418766,-0.07867427720379618,-0.05526587042336548,-0.2761160558586845,-0.24455367492418717,0.7643281152555499,-0.7806544126889469,-0.38325929652174323,-0.31751630165089867,-0.5271895709884101,0.01667906997608823,0.04344120166708008,0.021054853594040433,0.05145438268547865,0.05201012274698056,-0.0036563562732514912,-0.04910249581085866,0.8104209288616956,-0.7748567906702782,0.4148386678783167,0.35579235754426713,0.526709470590375,-0.030623074019962452,-0.07979322235314902,-0.059696087263027504,-0.10437225363055096,-0.08124201929910546,-0.0007785321699957346,0.07090788582958785,0.2519031091563713,-0.29938650902931996,-0.26212314998393194,-0.22346033873571552,0.04308537758402718,-0.02928709965031064,-0.015132015547410319,-0.01326504470713091,-0.08151204584312867,-0.059531606337919825,-0.257634705057866,-0.2299652476654334,0.7227817758780675,-0.7531551037871054,-0.36307799478207337,-0.3138692073216308,-0.5213541209854984,0.012510171242325393,0.03729927129295447,0.01578585712681389,0.04087949196328635,0.04542171560191516,-0.009033288886455389,-0.04977102508395558,-0.039173418219884695,-0.10438344188687702,-0.08862295096226452,-0.07634035921983437,-0.1923871576123274,0.007374727650882411,-0.004851587876428619,-0.7232509282086763,-0.3964377097747027,-0.6933874265840235,-0.33684726182404195,0.7160880775865385
0.06355638244141674,1.0,0.49774611816046693,0.38365112454889794,0.14753613886415506,0.37816161770798923,-0.4573679296923365,0.11230734112791053,-0.2295005282492061,-0.15891316416048357,-0.0773030447909683,-0.09957938529758414,0.02992817799213365,0.39342605601458214,0.2950645365422213,0.19880625013618264,0.04028007560785823,0.21911111885048842,0.076391476145682,0.9599842969509513,0.49475235816084606,0.38380443190168445,0.1511187592544166,0.3697270640097589,-0.43115357514266095,0.039339930976382116,-0.2642774246025462,-0.17386373101767244,-0.07424317713748337,-0.10465173520214972,0.025726017116658707,0.364169655752501,0.2749256569256651,0.18852372588168687,0.03175979798484196,0.20701575100573144,-0.38976989348252405,0.44035626178689474,0.2885432911008456,0.2663693490434795,0.14718048178781704,-0.014244864997809506,-0.022307895836469242,-0.02406546299017406,-0.04570827120665606,-0.01952498590523881,0.1209999968810903,0.11966440762995581,-0.21406452389345096,0.19387658898800192,-0.024810879425944062,-0.01795733535348053,-0.07700497382705998,0.017225539719800353,0.05736716734608878,0.044372654484964455,0.06493382042801474,0.05744492882807889,0.030720239757710332,0.053559283223862476,-0.38162492813707494,0.37328321294691424,0.11579337797200533,0.1488232197956247,0.039391514835321814,-0.010513158518855597,0.0020495700227871005,0.0010921982780453137,-0.0009710257811257392,0.02080162304483238,0.06822229916532639,0.07317341772926246,-0.371719530931367,0.42058881427757566,0.27550556351583705,0.2655360210682977,0.1507816881812891,-0.01320807092744863,-0.02261133339065869,-0.0242606618555034,-0.045794108159448635,-0.020200612097235476,0.11938968077119323,0.11761691273832979,-0.1400836679758987,0.13048534113369042,-0.011045241248532955,-0.01753545837259675,-0.07425440379172626,0.021301228307046522,0.06594388408469448,0.05302578056191158,0.07967793035051192,0.07237673305828804,0.040053728699488526,0.056961142754677736,-0.33856670465891153,0.3416844593630329,0.11557034708535406,0.1455695932649679,0.031062544753107383,-0.006464747350585609,0.007751463770793432,0.006030279614151564,0.010133011154946983,0.027379627767401583,0.07415477484966504,0.07444921400628103,-0.017902129522028923,0.053063611576464005,0.006672317997036758,-0.007527375135011546,0.16525887975959827,-0.05064280285186425,0.14051499215045402,0.3452122472960818,0.20964784194642672,0.3279517106191539,0.13345949897955642,-0.2015395564912143
0.858946989092983,0.49774611816046693,1.0,0.9223829496345448,0.5484587993346346,0.7203961062177275,-0.030850602225651638,-0.26226544280907416,-0.40557410286274537,-0.3412662402748215,-0.008517275242607217,-0.3711748369158572,0.053203752849048346,-0.5094402739767467,-0.565542786505235,-0.5610377424814901,-0.4324347301482292,-0.36549382954868803,0.8585271075450394,0.5015612911677562,0.9967572180813834,0.9224188207366665,0.5468931890997462,0.7124331450274802,-0.03784424396831757,-0.24367628277304976,-0.3721427890950432,-0.3274853272417812,-0.010346430202064952,-0.3551467264656387,0.05102312795631155,-0.5101200740461573,-0.5674018744188386,-0.5612046975766594,-0.43088508832717354,-0.35830070485707055,0.518103173994707,-0.48383757201917293,0.55599750309152,0.5007556536095735,0.5483911171928929,0.0021324245805607275,-0.05084969598274383,-0.034150314871237,-0.08371714554836947,-0.05192796217213406,0.09804489366830661,0.1546050580982932,0.1657852613143663,-0.19952740146728226,-0.2695069565214763,-0.2340055323068136,-0.007549874528999959,-0.02703101340048882,0.011878729922770776,0.007008894745766245,-0.04779006465524272,-0.03867889576025428,-0.2136948575063779,-0.1976354409940084,0.461675750564173,-0.48256447313510137,-0.27298644080348106,-0.21768781156524822,-0.43266729223741535,-0.002281384947507157,0.025903832823121795,0.001739118639725404,0.04195356080986365,0.04875807924432464,0.016653823334074194,-0.01038862896437828,0.5069268356996964,-0.46866123085414524,0.5291714012276565,0.5001858638050508,0.5471131543267999,0.000983462172750512,-0.05201004305622726,-0.035359847897194076,-0.08515524004064945,-0.05299203380181802,0.09504364606256548,0.15401280376555515,0.1470664498629451,-0.18602507041533822,-0.2384283989010295,-0.22519568789689584,-0.009508774890088799,-0.025575832563831197,0.010963996214071082,0.006397017986010454,-0.043532264094593785,-0.035334031838376315,-0.19466055706767052,-0.18314127891575496,0.44686616563606146,-0.4747671932266623,-0.2564262752853721,-0.21597750429508702,-0.4314729486831648,-0.003270607551629559,0.023688744357387714,7.112280498434042e-05,0.038102162688468964,0.04632362050985404,0.014841854943976128,-0.01033412275699582,-0.03888703432518078,-0.06886116791396006,-0.07364206003504714,-0.06859912883455074,-0.088861281870418,-0.014956188153256838,0.04747912392194445,-0.4477192677603784,-0.23225928004552826,-0.43168667518647014,-0.21451946733651955,0.47457783363485445
0.7704490481124978,0.38365112454889794,0.9223829496345448,1.0,0.5616195443172859,0.685708482191778,-0.0033132311312064856,-0.2202086803664938,-0.3521759979727047,-0.37185476161314607,-0.00975867397054543,-0.344253137215449,0.06482223648620372,-0.48524954386632263,-0.5605801551289403,-0.6147794566995557,-0.42661577901669107,-0.3752254008072511,0.7674610572060006,0.38620316731120974,0.9170802062862075,0.9995079349638066,0.5596140276853455,0.677088400214588,-0.010618570155995273,-0.19626772078747207,-0.31589488090036527,-0.3538782905794542,-0.010507238115220537,-0.32793940004659444,0.06242581413972603,-0.4841268677890417,-0.5615389942270641,-0.6143900283069543,-0.4245329055496569,-0.3679327155821756,0.5012974311561961,-0.47789707785760205,0.5517181195908474,0.5541214387430087,0.5624744853568064,0.06926871302067344,0.03286905547427725,0.043071872489861024,-0.005727356782718034,0.017479160590303553,0.13364309459406892,0.20235264809378245,0.14727216239967417,-0.17776324265993607,-0.26910653890056424,-0.22711326340975774,-0.008309019024849762,-0.049257314231692585,-0.03351116614648983,-0.03223651707992926,-0.07970443992929534,-0.07604074936932241,-0.21362765119307353,-0.20999783437594416,0.4484556556224465,-0.4608855805162424,-0.2717279878884491,-0.24346254567162462,-0.4278705721660993,-0.024720301332404056,-0.028486103549510665,-0.04342233100548549,-0.002175784302688075,0.011298625805056889,-0.020418470592524957,-0.03038993056235544,0.49104033585056,-0.46378232829350635,0.5252104427528822,0.5533029635620951,0.5607729296312204,0.06698780774169263,0.03145262660784463,0.041533133849784076,-0.007239417006279611,0.016493523088341323,0.13011103148090714,0.20165688538686427,0.1242613168745821,-0.15964996315090602,-0.23923060880917882,-0.21844798582789343,-0.009248330472374468,-0.0467961110113446,-0.03300974549600917,-0.031658405658817244,-0.07531745036879549,-0.07257438422618423,-0.19594900779438418,-0.19533861944239206,0.43222173731406666,-0.45185133266659816,-0.25592872292104374,-0.24161022208173005,-0.4261601251789826,-0.024841048545023316,-0.029404600357827063,-0.04382439797125169,-0.005015056136723053,0.009361613393063822,-0.021685387297840246,-0.03048355918973734,-0.015314221142117728,-0.05351405318818174,-0.05171300764584954,-0.04891989664796544,-0.08666099488518995,0.00832889588653454,0.04959054604587429,-0.4482012445783653,-0.2057543109770164,-0.43284308535012744,-0.18213412469467732,0.4268302977473754
0.5306007487927802,0.14753613886415506,0.5484587993346346,0.5616195443172859,1.0,0.28618592918820107,-0.017281232189335607,-0.11322392689886848,-0.24569648539635103,-0.38228571559854424,-0.22511470733374392,-0.18168045367067293,0.01445164872297265,-0.3881876020576586,-0.42514718292775777,-0.42159112545090255,-0.8760933208786222,-0.19492916803208402,0.5289035669909773,0.15086103697957434,0.5452617138373547,0.561299854714861,0.9986834421810341,0.2829457805687239,-0.020530014247154463,-0.09955171920720171,-0.22038647735852723,-0.364334724147456,-0.21635789019885238,-0.1725927401228042,0.014108604577354805,-0.38961863376722394,-0.42709684944502985,-0.421862535014301,-0.875780036614225,-0.19095257544694202,0.39343001256999977,-0.3720295224321312,0.19994044327137922,0.1606282514338265,0.9993275918278167,0.001222488269459942,-0.09959374917608285,-0.08425795070374156,-0.055633594199843726,-0.062387352719434915,-0.29678746143510965,-0.08443650328729069,0.07382655797182193,-0.08750885016343589,-0.16924776679377668,-0.22613149799558674,-0.22542748647346744,0.007643633151504142,0.06361365765222685,0.057295037924140875,-0.05357874595155364,-0.027800214219843158,-0.055219559132064576,-0.08929985281984444,0.3416216757840287,-0.353214152515519,-0.12830338370629746,-0.07721958113685784,-0.8758753802541721,0.00653908782734748,0.06811839419283766,0.054648584957341095,0.035202276926839096,0.0666773350911435,0.27827070902423473,0.12034383900848031,0.3872890235448949,-0.363716269498378,0.18933708139259825,0.1604268473209989,0.998387331885512,0.0008224615792789035,-0.09839926094879349,-0.08329805607542201,-0.05530319014285643,-0.06211736782069487,-0.2910797742032085,-0.084009063025521,0.06220946542736604,-0.07706433971935155,-0.1487721085158021,-0.21718363334442015,-0.21767319600611265,0.006512493491945148,0.05843032967831905,0.05253822962666969,-0.05034302325327048,-0.027110004287624268,-0.05118954982184296,-0.08327312574371186,0.33254056308311636,-0.34815641187671387,-0.11992273753456417,-0.07654341739441743,-0.8760838472394985,0.00564101395482329,0.06569577225072427,0.0523620507169424,0.032523066112642496,0.06433592548274882,0.2677842295593522,0.1186612066739457,-0.04885210378856344,-0.03261427956046661,-0.04188567480353998,-0.03796260328391,-0.057338506254926716,-0.0206522906527784,0.027764329018886258,-0.21725506775461711,-0.08570956926199717,-0.2096274695427156,-0.07308375270960583,0.2961567444421279
0.5887652314610708,0.37816161770798923,0.7203961062177275,0.685708482191778,0.28618592918820107,1.0,-0.05048613774986466,-0.1764450828141984,-0.2974802299949815,-0.25968890920988175,-0.004147527065993738,-0.5251160995705528,0.06027877486514174,-0.3269392006284629,-0.3770812364207565,-0.3896418904451702,-0.20707018708357913,-0.4480158903198087,0.5880933851388662,0.377740664310044,0.7171470387398842,0.6854962105900214,0.2851881670478754,0.9937687045581698,-0.05324729884991178,-0.16195663690259623,-0.2706008287117834,-0.24833450642093768,-0.004688643164882558,-0.504951492206362,0.05782772511411834,-0.3268724759027967,-0.37821353102680383,-0.39010291787661333,-0.20587441466483525,-0.43703950199198577,0.36149681109358284,-0.3005090585041566,0.8221395118256855,0.546081497683419,0.2889305825186665,0.5526872541364938,0.37203145961414985,0.38413061301481866,0.3552213419125325,0.3697319516903542,0.5161303965877327,0.42425805540012107,0.08168232711859119,-0.13803918058505643,-0.3610096662723229,-0.21295283914804963,-0.0026324985126139405,-0.3227686193148088,-0.18728034882753353,-0.2034842118658957,-0.21757528798360679,-0.21530836125593275,-0.3219080832243707,-0.22164242411547472,0.28859685547461755,-0.3238018774749055,-0.3624940000153722,-0.21265755974766737,-0.2099440454649841,-0.2621723162084192,-0.1645135627333196,-0.1798837335700265,-0.16668719179178335,-0.14882036018174186,-0.19952068700243325,-0.10654094649951844,0.35579088872388787,-0.2908868525183396,0.7874953294447063,0.5458085407109889,0.2881314261822227,0.5458953720416811,0.3683948468242332,0.3799259992217909,0.3507571047379302,0.3678770739540617,0.5089630738923093,0.4239484679471937,0.06940014896407666,-0.1278772678323267,-0.3215609851632666,-0.20508531607191371,-0.003487247517103038,-0.3045708442693707,-0.17762108020747383,-0.19167345717491632,-0.20083228046953044,-0.20086574724434594,-0.2949196679203784,-0.20668959841161094,0.27926721582780156,-0.3186087202148493,-0.33774937945927946,-0.21044249502024154,-0.20899783982035014,-0.25106662839983435,-0.15970828561627723,-0.17359722102336328,-0.1613065295259494,-0.1450040485469599,-0.19095554324839797,-0.10402327658746557,-0.00011975980132792641,-0.04861304173436832,-0.052017725958681864,-0.054221858985297966,-0.05323410432437963,0.004278830133426628,0.048887870521587926,-0.3094380444314207,-0.15069733350235445,-0.30045483735971557,-0.13851267328953568,0.31816604503885326
0.19491499034174636,-0.4573679296923365,-0.030850602225651638,-0.0033132311312064856,-0.017281232189335607,-0.05048613774986466,1.0,-0.41677431184660196,0.23462608863413176,0.20259165529680753,0.014822589621091021,0.15844140660184622,0.006029700881494072,-0.3997453020693924,-0.2391076528349251,-0.15968774966443672,-0.04512506624937626,-0.16255307585499576,0.18390701909732352,-0.4116838270537016,-0.0251357935276776,-0.0024143463142013545,-0.020624631297782813,-0.04347812081110355,0.9714752626809249,-0.33683062348491954,0.26810566779017386,0.21621192953338444,0.012531077138618864,0.16355427393642938,0.008199146704293635,-0.3646236410607933,-0.21501505035750132,-0.14905584450308235,-0.03589374013792183,-0.14988922069452942,0.306497777272042,-0.31888181588868053,-0.011144223654361626,-0.016475352875140643,-0.016675849643705606,0.004881332581786513,0.008429486706710319,0.007222703395292292,0.01097140441859981,0.020527668202456224,-0.037698598513082375,-0.01598744159635401,0.5614318378381378,-0.5285604049842558,0.05096096870692883,0.02965086038453483,0.01733567014831724,0.00034729158981621497,-0.028958089182704524,-0.023579655934142296,-0.07516087116668209,-0.06376692250892028,-0.04695276581692,-0.03347727418036289,0.4117786949102784,-0.3884379840907214,0.009251470064950066,-0.044249685809680916,-0.04465882810667941,-0.00892859029143717,-0.002084171400093545,-0.013439794613207406,-0.0019138923537315058,-0.03557657223630482,0.06725763681812408,0.004352052580036686,0.2791154049171564,-0.2892240429115812,-0.009830685493230185,-0.015379006118269804,-0.019964013418670597,0.0023915992477671773,0.006545960880619242,0.005297531050946258,0.008980945241884263,0.01987075441789769,-0.03779636316493277,-0.01424632371446595,0.470718201933352,-0.4623726105276303,0.03464437732904263,0.02980047146468198,0.01473243008431997,-0.004976995358191608,-0.03836816816581337,-0.03149423530598304,-0.08934104090986633,-0.07731430786208521,-0.053462534748610104,-0.036390154354984584,0.36365383217426545,-0.3510178526924805,0.004012397680954083,-0.04112363858539852,-0.035656799679567405,-0.014231670113086393,-0.00929196474006821,-0.019617628524635493,-0.014574038171731328,-0.04269555886542476,0.05829115072669229,0.0028427470634019973,0.028042208513682543,-0.0742436343935048,-0.01028624946892752,0.012866539875365878,-0.17337831361424066,0.0463786342392641,-0.29032174979571823,-0.2625558147895228,-0.5356347915212085,-0.24023780250257082,-0.453704397656282,0.06559157523685057
-0.38050206567631456,0.11230734112791053,-0.26226544280907416,-0.2202086803664938,-0.11322392689886848,-0.1764450828141984,-0.41677431184660196,1.0,0.6510531721296873,0.2840419346228854,0.1519265942166218,0.20569915435970895,-0.045015375073397125,0.5417446074547311,0.3847028236966403,0.27638065891354074,0.16678145076383047,0.2299114266096299,-0.369884301944696,0.04467660336890344,-0.2747876816674687,-0.22268478781860612,-0.10962531088393117,-0.18371086609966147,-0.37374679575319886,0.9366823736228477,0.5989966941277247,0.26952552070130364,0.151619695590006,0.19344775976036574,-0.046950295800062776,0.5138241289300066,0.3641996932091064,0.26546854755132615,0.15710817377816563,0.21274013204387815,-0.3057575434139017,0.3029704432087382,-0.12833557695620268,-0.11309741109933119,-0.11381726891167208,0.01925728049749879,0.06144565779469435,0.05736012926240694,0.056968658876806515,0.037543573361207755,-0.03144278654840936,-0.022364660741823503,-0.8042286428578801,0.8428352470676704,0.09690894100295311,0.10979572127281884,0.1490984971212447,0.00988977810188257,-0.05608607340701418,-0.0906825946735783,-0.11957423607644253,-0.1338840217195585,0.02722134266512475,0.012704919238520223,-0.531009683057247,0.5269879920223398,0.05100910361297113,0.10392380465993838,0.16661035322162102,-0.008976915504997086,-0.013186878719992665,-0.015442405397740971,-0.06861764739088927,-0.05035782205032009,-0.039733455021526316,-0.007862422995857113,-0.2629327874128801,0.2569780978864323,-0.12248797224623742,-0.11402971835326133,-0.11032326631998285,0.02285476382182403,0.06530763283116996,0.06151968513697818,0.06351269696566107,0.042226019527431984,-0.028439507193314936,-0.023516369601020132,-0.7225106209138155,0.795028446929581,0.0900388160484813,0.1051253399787537,0.15026914042112452,0.012059276294018904,-0.05052084958660986,-0.08291910460061418,-0.11015218626543925,-0.12516829527190595,0.027986321649749797,0.009852334140489414,-0.4828615983011242,0.4929029784985263,0.05166210799066895,0.10038525577649948,0.15724347366742428,-0.002563838861795451,-0.00560908663036402,-0.007813463787147815,-0.056318841319857864,-0.04293458499188809,-0.031942337083370735,-0.007951354053109051,0.04722518276727472,0.17473675334632918,0.11296141736844796,0.08540888201893751,0.23352708551144313,0.010440913057266703,0.13811015565796717,0.23717746337382462,0.8587178231041005,0.20203340294830255,0.7926445290270167,-0.13566851016018977
-0.35291943316667523,-0.2295005282492061,-0.40557410286274537,-0.3521759979727047,-0.24569648539635103,-0.2974802299949815,0.23462608863413176,0.6510531721296873,1.0,0.700314043432546,0.3071048663291873,0.4201631667389753,-0.06437886727773545,0.3306147397886832,0.33771270896476524,0.29604155593108217,0.2640480231962233,0.18709001675359807,-0.34918306095357543,-0.26450225979802233,-0.412858184809397,-0.35381623796951106,-0.24417471734473628,-0.29866027682717283,0.2574793235435942,0.6378744325625629,0.9572593865916766,0.6898074963680727,0.3017596749715752,0.4096757121972547,-0.063920342779921,0.3262041561136481,0.33645010444759504,0.29416361919630807,0.26094628921904167,0.17898982491157128,-0.18257139119666346,0.17430448419160038,-0.2083163660190375,-0.19890799203495638,-0.24533585272050468,0.020293386155823295,0.094879875223542,0.08765567658266782,0.08097016326490446,0.06302522751109643,-0.03741098653804978,-0.05054362601049083,-0.408985459519752,0.4122315452344988,0.17065512145366635,0.2445997892826917,0.30642152429448843,0.01053739325055725,-0.1337914186947673,-0.12849447526377872,-0.2516588047804385,-0.220031858055224,-0.0050348024726406615,0.022634632628316633,-0.3118495598943708,0.30335409728986007,0.09757764778028552,0.14095263719390425,0.2636215694361586,-0.013155493222733145,-0.05574296634208329,-0.054272998982185815,-0.12433268837528338,-0.10401691877751257,-0.039768818763548625,-0.0003434575867168689,-0.1587499420394172,0.14812970252551313,-0.19814586753960253,-0.19887663494519245,-0.24397428782195935,0.021857149693340374,0.09688964284406054,0.08963461081345574,0.08551454893412906,0.06708821717506015,-0.034732501547825825,-0.05038992659853376,-0.3866295420535257,0.4060670010688723,0.14736426590060084,0.23743216058456693,0.30332592452310264,0.009361748306495561,-0.13307030209388135,-0.12588051284405674,-0.24591930024874176,-0.21879252789616785,-0.010030028609870562,0.016057331865279426,-0.2954333083792721,0.293186674228794,0.09186853829098666,0.13979082083586533,0.2607809653566494,-0.010769113913997142,-0.053226871285397166,-0.050657969263304965,-0.11982006995922174,-0.1012514097107265,-0.0371682093591389,-0.0012913291679932909,0.06307199787385051,0.11423387296008365,0.09209422433458471,0.08073500573766104,0.14768396612927007,0.02031052225203945,-0.10900226784659145,0.11387634206093368,0.48805351022638915,0.09325957601247356,0.47501743070263336,-0.15848170636927028
-0.2710683126133353,-0.15891316416048357,-0.3412662402748215,-0.37185476161314607,-0.38228571559854424,-0.25968890920988175,0.20259165529680753,0.2840419346228854,0.700314043432546,1.0,0.4162621892670795,0.3622280490153555,-0.08810683908756421,0.22078082871186258,0.2878353533041034,0.32968339453148754,0.38695150675055395,0.1814800817749611,-0.26796335282698414,-0.17440748108841386,-0.3428162629253555,-0.37218010714753014,-0.38055357863924677,-0.25829651184926034,0.2121614232824682,0.2687847212682711,0.6573620056945343,0.981086340145522,0.4070621059867368,0.3532645937616943,-0.08587026566393617,0.2165228665677948,0.2883259687167285,0.33068060907173336,0.38560767052726264,0.1773974069889431,-0.17189700336188013,0.16069276105775024,-0.2057142865658483,-0.21408319683477386,-0.3814078011158423,-0.041661563637061944,0.06286445700147918,0.055690640583467156,0.00449581516355076,0.002681058107933261,0.02191805951960286,-0.043108193052484284,-0.16340385781370556,0.16412091686440683,0.24256675222564117,0.31807086069584783,0.4167080179446641,0.05174185858053969,-0.050318438406593204,-0.04372888176458117,-0.11478601052729494,-0.10616255601477718,0.05026558817749602,0.048988318550862296,-0.20389107503589082,0.2015704856131232,0.1150990022798323,0.15948074175288343,0.38685749808655817,0.03736233959537057,-0.04387983473119917,-0.03474487798903712,-0.06701499093970817,-0.054778727957973415,-0.08359530988276384,-0.0026303109389139577,-0.15969189744540574,0.14724447610110075,-0.1952218357387315,-0.21365758553209943,-0.3799194440701266,-0.039679374908073654,0.06384668122710102,0.05648832488685019,0.007251782028463148,0.0044928232420117994,0.022673274643192267,-0.042836335676593264,-0.14662012023161827,0.15452629034213275,0.21593225824000323,0.3103313754616729,0.41022842782107527,0.05013898104372126,-0.04919586667460866,-0.041512723634130014,-0.10825541295510512,-0.10254800794513352,0.04593520869311938,0.04575166513495258,-0.19173273616935657,0.19385286624907191,0.10996681279298201,0.15907387649709173,0.3858454306551208,0.038164223961862365,-0.04197655536162412,-0.03228722081702819,-0.06324565542227166,-0.052987077138167415,-0.07882827333239929,-0.002306226902902783,0.0007504400884546563,0.041466218291347404,0.022973490662795866,0.01689664345462516,0.1006125823938827,-0.03085717895045169,-0.09738447438539118,0.09285033412983563,0.20198302273333105,0.08201278005112755,0.18756686176723592,-0.12401712661975514
